method,condition_id,instance_id,source_image_id,true_label,correct_seed_count,harmful_flip_seed_count,all_seeds_same_label,distinct_predicted_labels,unanimous_failure,majority_only_failure,seed_predictions
resnet18,gaussian_blur_mild,408_1,408,corrosion,3,0,True,1,False,False,17:corrosion|29:corrosion|43:corrosion
resnet18,gaussian_blur_mild,410_0,410,corrosion,2,0,False,2,False,False,17:corrosion|29:corrosion|43:craze
resnet18,gaussian_blur_mild,410_1,410,corrosion,2,0,False,2,False,False,17:corrosion|29:corrosion|43:craze
resnet18,gaussian_blur_mild,432_0,432,surface_injure,3,0,True,1,False,False,17:surface_injure|29:surface_injure|43:surface_injure
resnet18,gaussian_blur_mild,438_0,438,hide_craze,3,0,True,1,False,False,17:hide_craze|29:hide_craze|43:hide_craze
resnet18,gaussian_blur_mild,440_0,440,crack,3,0,True,1,False,False,17:crack|29:crack|43:crack
resnet18,gaussian_blur_mild,447_0,447,crack,3,0,True,1,False,False,17:crack|29:crack|43:crack
resnet18,gaussian_blur_mild,447_1,447,crack,3,0,True,1,False,False,17:crack|29:crack|43:crack
resnet18,gaussian_blur_mild,451_0,451,corrosion,3,0,True,1,False,False,17:corrosion|29:corrosion|43:corrosion
resnet18,gaussian_blur_mild,457_0,457,hide_craze,3,0,True,1,False,False,17:hide_craze|29:hide_craze|43:hide_craze
resnet18,gaussian_blur_mild,457_1,457,hide_craze,3,0,True,1,False,False,17:hide_craze|29:hide_craze|43:hide_craze
resnet18,gaussian_blur_mild,457_2,457,hide_craze,2,0,False,2,False,False,17:hide_craze|29:hide_craze|43:thunderstrike
resnet18,gaussian_blur_mild,464_0,464,craze,2,1,False,2,False,False,17:surface_injure|29:craze|43:craze
resnet18,gaussian_blur_mild,464_1,464,hide_craze,1,0,False,3,False,True,17:surface_injure|29:hide_craze|43:thunderstrike
resnet18,gaussian_blur_mild,469_0,469,craze,3,0,True,1,False,False,17:craze|29:craze|43:craze
resnet18,gaussian_blur_mild,473_0,473,crack,3,0,True,1,False,False,17:crack|29:crack|43:crack
resnet18,gaussian_blur_mild,476_0,476,surface_injure,2,1,False,2,False,False,17:surface_injure|29:surface_injure|43:hide_craze
resnet18,gaussian_blur_mild,479_0,479,surface_injure,3,0,True,1,False,False,17:surface_injure|29:surface_injure|43:surface_injure
resnet18,gaussian_blur_mild,479_1,479,thunderstrike,3,0,True,1,False,False,17:thunderstrike|29:thunderstrike|43:thunderstrike
resnet18,gaussian_blur_mild,501_0,501,corrosion,3,0,True,1,False,False,17:corrosion|29:corrosion|43:corrosion
resnet18,gaussian_blur_mild,505_0,505,corrosion,3,0,True,1,False,False,17:corrosion|29:corrosion|43:corrosion
resnet18,gaussian_blur_mild,511_0,511,hide_craze,3,0,True,1,False,False,17:hide_craze|29:hide_craze|43:hide_craze
resnet18,gaussian_blur_mild,511_1,511,hide_craze,3,0,True,1,False,False,17:hide_craze|29:hide_craze|43:hide_craze
resnet18,gaussian_blur_mild,521_0,521,corrosion,0,0,False,2,True,False,17:surface_injure|29:hide_craze|43:surface_injure
resnet18,gaussian_blur_mild,521_1,521,corrosion,0,0,True,1,True,False,17:hide_craze|29:hide_craze|43:hide_craze
resnet18,gaussian_blur_mild,541_0,541,hide_craze,3,0,True,1,False,False,17:hide_craze|29:hide_craze|43:hide_craze
resnet18,gaussian_blur_mild,546_0,546,corrosion,0,0,True,1,True,False,17:surface_injure|29:surface_injure|43:surface_injure
resnet18,gaussian_blur_mild,546_1,546,corrosion,3,0,True,1,False,False,17:corrosion|29:corrosion|43:corrosion
resnet18,gaussian_blur_mild,546_2,546,corrosion,3,0,True,1,False,False,17:corrosion|29:corrosion|43:corrosion
resnet18,gaussian_blur_mild,563_0,563,craze,3,0,True,1,False,False,17:craze|29:craze|43:craze
resnet18,gaussian_blur_mild,566_0,566,corrosion,3,0,True,1,False,False,17:corrosion|29:corrosion|43:corrosion
resnet18,gaussian_blur_mild,569_0,569,hide_craze,3,0,True,1,False,False,17:hide_craze|29:hide_craze|43:hide_craze
resnet18,gaussian_blur_mild,574_0,574,craze,3,0,True,1,False,False,17:craze|29:craze|43:craze
resnet18,gaussian_blur_mild,580_0,580,craze,3,0,True,1,False,False,17:craze|29:craze|43:craze
resnet18,gaussian_blur_mild,591_0,591,thunderstrike,2,0,False,2,False,False,17:thunderstrike|29:thunderstrike|43:surface_injure
resnet18,gaussian_blur_mild,591_1,591,surface_injure,3,0,True,1,False,False,17:surface_injure|29:surface_injure|43:surface_injure
resnet18,gaussian_blur_mild,591_2,591,surface_injure,3,0,True,1,False,False,17:surface_injure|29:surface_injure|43:surface_injure
resnet18,gaussian_blur_mild,597_0,597,hide_craze,3,0,True,1,False,False,17:hide_craze|29:hide_craze|43:hide_craze
resnet18,gaussian_blur_mild,598_0,598,corrosion,3,0,True,1,False,False,17:corrosion|29:corrosion|43:corrosion
resnet18,gaussian_blur_mild,598_1,598,corrosion,3,0,True,1,False,False,17:corrosion|29:corrosion|43:corrosion
resnet18,gaussian_blur_mild,600_0,600,hide_craze,3,0,True,1,False,False,17:hide_craze|29:hide_craze|43:hide_craze
resnet18,gaussian_blur_mild,610_0,610,hide_craze,3,0,True,1,False,False,17:hide_craze|29:hide_craze|43:hide_craze
resnet18,gaussian_blur_mild,623_0,623,hide_craze,3,0,True,1,False,False,17:hide_craze|29:hide_craze|43:hide_craze
resnet18,gaussian_blur_mild,623_1,623,surface_injure,1,0,False,3,False,True,17:crack|29:hide_craze|43:surface_injure
resnet18,gaussian_blur_mild,633_0,633,hide_craze,3,0,True,1,False,False,17:hide_craze|29:hide_craze|43:hide_craze
resnet18,gaussian_blur_mild,642_0,642,hide_craze,3,0,True,1,False,False,17:hide_craze|29:hide_craze|43:hide_craze
resnet18,gaussian_blur_mild,642_1,642,surface_injure,2,0,False,2,False,False,17:surface_injure|29:hide_craze|43:surface_injure
resnet18,gaussian_blur_mild,643_0,643,hide_craze,3,0,True,1,False,False,17:hide_craze|29:hide_craze|43:hide_craze
resnet18,gaussian_blur_mild,650_0,650,corrosion,3,0,True,1,False,False,17:corrosion|29:corrosion|43:corrosion
resnet18,gaussian_blur_mild,655_0,655,hide_craze,2,0,False,2,False,False,17:crack|29:hide_craze|43:hide_craze
resnet18,gaussian_blur_mild,658_0,658,corrosion,1,1,False,2,False,True,17:hide_craze|29:hide_craze|43:corrosion
resnet18,gaussian_blur_mild,663_0,663,hide_craze,3,0,True,1,False,False,17:hide_craze|29:hide_craze|43:hide_craze
resnet18,gaussian_blur_mild,671_0,671,hide_craze,3,0,True,1,False,False,17:hide_craze|29:hide_craze|43:hide_craze
resnet18,gaussian_blur_mild,671_1,671,surface_injure,1,0,False,2,False,True,17:hide_craze|29:hide_craze|43:surface_injure
resnet18,gaussian_blur_mild,677_0,677,hide_craze,3,0,True,1,False,False,17:hide_craze|29:hide_craze|43:hide_craze
resnet18,gaussian_blur_mild,686_0,686,thunderstrike,3,0,True,1,False,False,17:thunderstrike|29:thunderstrike|43:thunderstrike
resnet18,gaussian_blur_mild,689_0,689,surface_injure,2,0,False,2,False,False,17:crack|29:surface_injure|43:surface_injure
resnet18,gaussian_blur_mild,689_1,689,surface_injure,3,0,True,1,False,False,17:surface_injure|29:surface_injure|43:surface_injure
resnet18,gaussian_blur_mild,689_2,689,surface_injure,3,0,True,1,False,False,17:surface_injure|29:surface_injure|43:surface_injure
resnet18,gaussian_blur_mild,689_3,689,surface_injure,3,0,True,1,False,False,17:surface_injure|29:surface_injure|43:surface_injure
resnet18,gaussian_blur_mild,696_0,696,hide_craze,3,0,True,1,False,False,17:hide_craze|29:hide_craze|43:hide_craze
resnet18,gaussian_blur_mild,696_1,696,hide_craze,3,0,True,1,False,False,17:hide_craze|29:hide_craze|43:hide_craze
resnet18,gaussian_blur_mild,699_0,699,thunderstrike,3,0,True,1,False,False,17:thunderstrike|29:thunderstrike|43:thunderstrike
resnet18,gaussian_blur_mild,701_0,701,craze,3,0,True,1,False,False,17:craze|29:craze|43:craze
resnet18,gaussian_blur_mild,704_0,704,corrosion,3,0,True,1,False,False,17:corrosion|29:corrosion|43:corrosion
resnet18,gaussian_blur_mild,721_0,721,hide_craze,3,0,True,1,False,False,17:hide_craze|29:hide_craze|43:hide_craze
resnet18,gaussian_blur_mild,824_0,824,craze,2,1,False,2,False,False,17:surface_injure|29:craze|43:craze
resnet18,gaussian_blur_mild,863_0,863,thunderstrike,3,0,True,1,False,False,17:thunderstrike|29:thunderstrike|43:thunderstrike
resnet18,gaussian_blur_mild,864_0,864,surface_injure,2,1,False,2,False,False,17:surface_injure|29:surface_injure|43:hide_craze
resnet18,gaussian_blur_mild,875_0,875,hide_craze,3,0,True,1,False,False,17:hide_craze|29:hide_craze|43:hide_craze
resnet18,gaussian_blur_mild,875_1,875,hide_craze,2,0,False,2,False,False,17:hide_craze|29:hide_craze|43:crack
resnet18,gaussian_blur_mild,1017_0,1017,hide_craze,3,0,True,1,False,False,17:hide_craze|29:hide_craze|43:hide_craze
resnet18,gaussian_blur_mild,1017_1,1017,hide_craze,3,0,True,1,False,False,17:hide_craze|29:hide_craze|43:hide_craze
resnet18,gaussian_blur_moderate,13_0,13,hide_craze,3,0,True,1,False,False,17:hide_craze|29:hide_craze|43:hide_craze
resnet18,gaussian_blur_moderate,13_1,13,hide_craze,3,0,True,1,False,False,17:hide_craze|29:hide_craze|43:hide_craze
resnet18,gaussian_blur_moderate,32_0,32,thunderstrike,3,0,True,1,False,False,17:thunderstrike|29:thunderstrike|43:thunderstrike
resnet18,gaussian_blur_moderate,32_1,32,thunderstrike,3,0,True,1,False,False,17:thunderstrike|29:thunderstrike|43:thunderstrike
resnet18,gaussian_blur_moderate,46_0,46,corrosion,3,0,True,1,False,False,17:corrosion|29:corrosion|43:corrosion
resnet18,gaussian_blur_moderate,46_1,46,corrosion,3,0,True,1,False,False,17:corrosion|29:corrosion|43:corrosion
resnet18,gaussian_blur_moderate,48_0,48,surface_injure,2,0,False,2,False,False,17:craze|29:surface_injure|43:surface_injure
resnet18,gaussian_blur_moderate,51_0,51,craze,2,0,False,2,False,False,17:craze|29:surface_injure|43:craze
resnet18,gaussian_blur_moderate,51_1,51,craze,3,0,True,1,False,False,17:craze|29:craze|43:craze
resnet18,gaussian_blur_moderate,54_0,54,hide_craze,3,0,True,1,False,False,17:hide_craze|29:hide_craze|43:hide_craze
resnet18,gaussian_blur_moderate,54_1,54,hide_craze,3,0,True,1,False,False,17:hide_craze|29:hide_craze|43:hide_craze
resnet18,gaussian_blur_moderate,57_0,57,craze,1,2,False,2,False,True,17:craze|29:hide_craze|43:hide_craze
resnet18,gaussian_blur_moderate,57_1,57,surface_injure,3,0,True,1,False,False,17:surface_injure|29:surface_injure|43:surface_injure
resnet18,gaussian_blur_moderate,61_0,61,craze,3,0,True,1,False,False,17:craze|29:craze|43:craze
resnet18,gaussian_blur_moderate,61_1,61,craze,3,0,True,1,False,False,17:craze|29:craze|43:craze
resnet18,gaussian_blur_moderate,61_2,61,craze,3,0,True,1,False,False,17:craze|29:craze|43:craze
resnet18,gaussian_blur_moderate,65_0,65,corrosion,2,0,False,2,False,False,17:corrosion|29:hide_craze|43:corrosion
resnet18,gaussian_blur_moderate,67_0,67,hide_craze,3,0,True,1,False,False,17:hide_craze|29:hide_craze|43:hide_craze
resnet18,gaussian_blur_moderate,71_0,71,craze,2,1,False,2,False,False,17:thunderstrike|29:craze|43:craze
resnet18,gaussian_blur_moderate,73_0,73,craze,1,2,False,2,False,True,17:surface_injure|29:craze|43:surface_injure
resnet18,gaussian_blur_moderate,81_0,81,craze,3,0,True,1,False,False,17:craze|29:craze|43:craze
resnet18,gaussian_blur_moderate,81_1,81,craze,3,0,True,1,False,False,17:craze|29:craze|43:craze
resnet18,gaussian_blur_moderate,81_2,81,craze,3,0,True,1,False,False,17:craze|29:craze|43:craze
resnet18,gaussian_blur_moderate,88_0,88,crack,3,0,True,1,False,False,17:crack|29:crack|43:crack
resnet18,gaussian_blur_moderate,93_0,93,craze,2,1,False,2,False,False,17:craze|29:craze|43:hide_craze
resnet18,gaussian_blur_moderate,103_0,103,craze,3,0,True,1,False,False,17:craze|29:craze|43:craze
resnet18,gaussian_blur_moderate,112_0,112,thunderstrike,0,3,True,1,True,False,17:surface_injure|29:surface_injure|43:surface_injure
resnet18,gaussian_blur_moderate,112_1,112,surface_injure,3,0,True,1,False,False,17:surface_injure|29:surface_injure|43:surface_injure
resnet18,gaussian_blur_moderate,142_0,142,surface_injure,3,0,True,1,False,False,17:surface_injure|29:surface_injure|43:surface_injure
resnet18,gaussian_blur_moderate,146_0,146,hide_craze,3,0,True,1,False,False,17:hide_craze|29:hide_craze|43:hide_craze
resnet18,gaussian_blur_moderate,156_0,156,craze,3,0,True,1,False,False,17:craze|29:craze|43:craze
resnet18,gaussian_blur_moderate,161_0,161,corrosion,3,0,True,1,False,False,17:corrosion|29:corrosion|43:corrosion
resnet18,gaussian_blur_moderate,163_0,163,hide_craze,3,0,True,1,False,False,17:hide_craze|29:hide_craze|43:hide_craze
resnet18,gaussian_blur_moderate,166_0,166,craze,2,1,False,2,False,False,17:craze|29:crack|43:craze
resnet18,gaussian_blur_moderate,167_0,167,craze,2,1,False,2,False,False,17:hide_craze|29:craze|43:craze
resnet18,gaussian_blur_moderate,167_1,167,craze,2,0,False,2,False,False,17:hide_craze|29:craze|43:craze
resnet18,gaussian_blur_moderate,178_0,178,surface_injure,3,0,True,1,False,False,17:surface_injure|29:surface_injure|43:surface_injure
resnet18,gaussian_blur_moderate,178_1,178,surface_injure,3,0,True,1,False,False,17:surface_injure|29:surface_injure|43:surface_injure
resnet18,gaussian_blur_moderate,178_2,178,surface_injure,3,0,True,1,False,False,17:surface_injure|29:surface_injure|43:surface_injure
resnet18,gaussian_blur_moderate,198_0,198,craze,0,3,True,1,True,False,17:surface_injure|29:surface_injure|43:surface_injure
resnet18,gaussian_blur_moderate,198_1,198,hide_craze,3,0,True,1,False,False,17:hide_craze|29:hide_craze|43:hide_craze
resnet18,gaussian_blur_moderate,209_0,209,hide_craze,2,1,False,2,False,False,17:surface_injure|29:hide_craze|43:hide_craze
resnet18,gaussian_blur_moderate,214_0,214,craze,3,0,True,1,False,False,17:craze|29:craze|43:craze
resnet18,gaussian_blur_moderate,216_0,216,crack,3,0,True,1,False,False,17:crack|29:crack|43:crack
resnet18,gaussian_blur_moderate,217_0,217,surface_injure,3,0,True,1,False,False,17:surface_injure|29:surface_injure|43:surface_injure
resnet18,gaussian_blur_moderate,224_0,224,hide_craze,3,0,True,1,False,False,17:hide_craze|29:hide_craze|43:hide_craze
resnet18,gaussian_blur_moderate,228_0,228,hide_craze,1,0,False,2,False,True,17:hide_craze|29:crack|43:crack
resnet18,gaussian_blur_moderate,228_1,228,hide_craze,1,0,False,3,False,True,17:hide_craze|29:craze|43:crack
resnet18,gaussian_blur_moderate,234_0,234,surface_injure,3,0,True,1,False,False,17:surface_injure|29:surface_injure|43:surface_injure
resnet18,gaussian_blur_moderate,234_1,234,hide_craze,3,0,True,1,False,False,17:hide_craze|29:hide_craze|43:hide_craze
resnet18,gaussian_blur_moderate,234_2,234,hide_craze,3,0,True,1,False,False,17:hide_craze|29:hide_craze|43:hide_craze
resnet18,gaussian_blur_moderate,234_3,234,hide_craze,3,0,True,1,False,False,17:hide_craze|29:hide_craze|43:hide_craze
resnet18,gaussian_blur_moderate,234_4,234,hide_craze,3,0,True,1,False,False,17:hide_craze|29:hide_craze|43:hide_craze
resnet18,gaussian_blur_moderate,238_0,238,crack,3,0,True,1,False,False,17:crack|29:crack|43:crack
resnet18,gaussian_blur_moderate,238_1,238,crack,3,0,True,1,False,False,17:crack|29:crack|43:crack
resnet18,gaussian_blur_moderate,250_0,250,crack,3,0,True,1,False,False,17:crack|29:crack|43:crack
resnet18,gaussian_blur_moderate,252_0,252,crack,3,0,True,1,False,False,17:crack|29:crack|43:crack
resnet18,gaussian_blur_moderate,255_0,255,surface_injure,3,0,True,1,False,False,17:surface_injure|29:surface_injure|43:surface_injure
resnet18,gaussian_blur_moderate,255_1,255,surface_injure,3,0,True,1,False,False,17:surface_injure|29:surface_injure|43:surface_injure
resnet18,gaussian_blur_moderate,257_0,257,surface_injure,3,0,True,1,False,False,17:surface_injure|29:surface_injure|43:surface_injure
resnet18,gaussian_blur_moderate,257_1,257,surface_injure,3,0,True,1,False,False,17:surface_injure|29:surface_injure|43:surface_injure
resnet18,gaussian_blur_moderate,269_0,269,crack,3,0,True,1,False,False,17:crack|29:crack|43:crack
resnet18,gaussian_blur_moderate,273_0,273,thunderstrike,3,0,True,1,False,False,17:thunderstrike|29:thunderstrike|43:thunderstrike
resnet18,gaussian_blur_moderate,273_1,273,surface_injure,3,0,True,1,False,False,17:surface_injure|29:surface_injure|43:surface_injure
resnet18,gaussian_blur_moderate,276_0,276,hide_craze,3,0,True,1,False,False,17:hide_craze|29:hide_craze|43:hide_craze
resnet18,gaussian_blur_moderate,276_1,276,hide_craze,3,0,True,1,False,False,17:hide_craze|29:hide_craze|43:hide_craze
resnet18,gaussian_blur_moderate,284_0,284,hide_craze,3,0,True,1,False,False,17:hide_craze|29:hide_craze|43:hide_craze
resnet18,gaussian_blur_moderate,285_0,285,surface_injure,3,0,True,1,False,False,17:surface_injure|29:surface_injure|43:surface_injure
resnet18,gaussian_blur_moderate,285_1,285,surface_injure,3,0,True,1,False,False,17:surface_injure|29:surface_injure|43:surface_injure
resnet18,gaussian_blur_moderate,318_0,318,crack,3,0,True,1,False,False,17:crack|29:crack|43:crack
resnet18,gaussian_blur_moderate,322_0,322,corrosion,3,0,True,1,False,False,17:corrosion|29:corrosion|43:corrosion
resnet18,gaussian_blur_moderate,323_0,323,corrosion,0,0,False,2,True,False,17:surface_injure|29:hide_craze|43:hide_craze
resnet18,gaussian_blur_moderate,326_0,326,surface_injure,3,0,True,1,False,False,17:surface_injure|29:surface_injure|43:surface_injure
resnet18,gaussian_blur_moderate,326_1,326,craze,1,2,False,2,False,True,17:surface_injure|29:surface_injure|43:craze
resnet18,gaussian_blur_moderate,332_0,332,surface_injure,2,1,False,2,False,False,17:surface_injure|29:surface_injure|43:hide_craze
resnet18,gaussian_blur_moderate,363_0,363,surface_injure,3,0,True,1,False,False,17:surface_injure|29:surface_injure|43:surface_injure
resnet18,gaussian_blur_moderate,370_0,370,corrosion,3,0,True,1,False,False,17:corrosion|29:corrosion|43:corrosion
resnet18,gaussian_blur_moderate,370_1,370,corrosion,3,0,True,1,False,False,17:corrosion|29:corrosion|43:corrosion
resnet18,gaussian_blur_moderate,370_2,370,corrosion,2,1,False,2,False,False,17:corrosion|29:corrosion|43:craze
resnet18,gaussian_blur_moderate,373_0,373,corrosion,3,0,True,1,False,False,17:corrosion|29:corrosion|43:corrosion
resnet18,gaussian_blur_moderate,379_0,379,hide_craze,3,0,True,1,False,False,17:hide_craze|29:hide_craze|43:hide_craze
resnet18,gaussian_blur_moderate,379_1,379,hide_craze,3,0,True,1,False,False,17:hide_craze|29:hide_craze|43:hide_craze
resnet18,gaussian_blur_moderate,388_0,388,hide_craze,3,0,True,1,False,False,17:hide_craze|29:hide_craze|43:hide_craze
resnet18,gaussian_blur_moderate,389_0,389,crack,3,0,True,1,False,False,17:crack|29:crack|43:crack
resnet18,gaussian_blur_moderate,390_0,390,corrosion,0,1,True,1,True,False,17:surface_injure|29:surface_injure|43:surface_injure
resnet18,gaussian_blur_moderate,394_0,394,crack,3,0,True,1,False,False,17:crack|29:crack|43:crack
resnet18,gaussian_blur_moderate,405_0,405,corrosion,1,2,False,2,False,True,17:corrosion|29:hide_craze|43:hide_craze
resnet18,gaussian_blur_moderate,407_0,407,surface_injure,3,0,True,1,False,False,17:surface_injure|29:surface_injure|43:surface_injure
resnet18,gaussian_blur_moderate,408_0,408,corrosion,2,1,False,2,False,False,17:corrosion|29:corrosion|43:craze
resnet18,gaussian_blur_moderate,408_1,408,corrosion,2,1,False,2,False,False,17:corrosion|29:surface_injure|43:corrosion
resnet18,gaussian_blur_moderate,410_0,410,corrosion,2,0,False,2,False,False,17:corrosion|29:corrosion|43:craze
resnet18,gaussian_blur_moderate,410_1,410,corrosion,1,1,False,2,False,True,17:craze|29:corrosion|43:craze
resnet18,gaussian_blur_moderate,432_0,432,surface_injure,3,0,True,1,False,False,17:surface_injure|29:surface_injure|43:surface_injure
resnet18,gaussian_blur_moderate,438_0,438,hide_craze,3,0,True,1,False,False,17:hide_craze|29:hide_craze|43:hide_craze
resnet18,gaussian_blur_moderate,440_0,440,crack,3,0,True,1,False,False,17:crack|29:crack|43:crack
