source_image_id,filename,split,width,height,sha256,pixel_sha256,annotation_source,number_of_boxes,number_of_classes
572,572.jpg,train,1024,1024,b80d55f04ac171e56f61366810c5d67f344f5d41858b6c84b8bfaf227cb929f4,a6bf7e30e3beb8b40f6838e1f8578fe190b178591365b47bae93c49d3cc66f4c,primary,1,1
573,573.jpg,train,1024,1024,7eb93a056351fef05b3c4c28c10ee2bffca37260646e44b92f987d66837cad1d,ae7b44e41484b838317c65bbf3b893c163e8e971ca2dcb362fa45656ff38115e,primary,2,1
574,574.jpg,test,1024,1024,d29e43048f52cbd917795e68cf831ab6cad827036d61ba6e5a0b94bb29a1a4c8,39abc3cb936d747662f070db58860b201aac5ffe94660b22402618f7216b9c48,primary,1,1
575,575.jpg,train,1024,1024,2278cba2e1ee72a005a13f7a40bc3892b79e88d05e1d20b8d40bc581c8630efd,9bcc9af9c48b1ac375a6f955f6342b908c231e78597ab16ecb666a85effae7a9,primary,1,1
576,576.jpg,train,1024,1024,d475a86a62f65e5999aafde5aa4a1bd735eea88f2304d18656d58dcdc8731883,1a4c27a2afde3b0323ce9b8dd7433e7ac50693f6f5a39cbf5dcb6ea7009d6d59,primary,3,1
577,577.jpg,train,1024,1024,675c3950472423c2b2e82acec85ea1c3a89094107367d81b6dbbc1e84577f041,04e8b0987c62d70a94e3f90cad79b0bd0ac563553ab88f604aa76a3167f5ae5e,primary,1,1
578,578.jpg,train,1024,1024,d3ce35fa4b36f001a2a41ff04b8036711131b1f6a1656728be1d56ca1c89d413,d8b677b7a8c1f73c5e4522d4fa7b13ebf9a53be1135b0abdb3cb488178760674,primary,1,1
579,579.jpg,train,1024,1024,01c416f1ceb5942ccb98bd19ab061293af68adc06d9636101931645974497e13,6a55f37a5ba0b78c5f61444aebc1629358185c995767066e56d34482ceb47b48,primary,1,1
580,580.jpg,test,1024,1024,3b40a7add26cf6a437d451ffe924d824dbcc4fafbad00976a5287c08d61092f3,ac683b06091958e89bbc3fa5f7476c41c5da82687eab84263ca41ab5f0780c15,primary,1,1
581,581.jpg,train,1024,1024,da18639d0418ae1abf7c20328686bf3e69e18272426678b6b496895a7ef60c6a,bcebd28544d8071c1eed696df7cb57b158e285e134f520046a07e0a896757b85,primary,1,1
583,583.jpg,train,1024,1024,0a3956b83fb93542f4a8cecbb982af7071c42abb7f1fbbd115e4152e65241376,c07a84b68c75f6a9351301c7b7f9912c7fc7ae6f3fb3b6bb686065660b43815f,primary,1,1
584,584.jpg,validation,1024,1024,c965ae7f66959782498ff27d81f691254b9082b069a52609b5feb310b74c6b91,d8fce6cb973dcbbc4d38eea148f584f3bc248ab3e77cbd1eefa97ed7de253a48,primary,1,1
585,585.jpg,train,1024,1024,b4803ce77faee2834cdd95ce48f8b4057cec38475bb6bab27626b725f4dafe19,5d8dfc9ee719192d53b7fc73c74075d7ac6fc78a90d89b2211ffa87df7e7c9ad,primary,1,1
587,587.jpg,train,1024,1024,d9e53498477a6f8b4d8ee4f4e9d31fadb77190643841642f62c78797c24f9f29,b3ad7078baeee10a59fc734696c4801a5dfe103e542533b5b24cb0d38c823cf3,primary,2,2
588,588.jpg,train,1024,1024,233efefcf2ecfb353ae506603c1c8569989d8a09c9ae55916a560348b6bbc5de,e8a63dd64535640e48d3d54e1de657b3588a75a3fdfcb4179d676be05ffa6334,primary,1,1
589,589.jpg,train,1024,1024,66c26407b26b8b83ae377cc7295f515003eea534ff85e41876358c9b9d6223bb,9bec429318358729c19c9d5cac89c5f1e9ba8ec1bcb67f4064f973ae81ea09b8,primary,1,1
590,590.jpg,validation,1024,1024,c78ab248a7e4d61fea3cb5f7f3f4f7d55879881f910ff8474f5a2eeafd0577c2,cb3077a47d2fefc6483f307f75c7e67590cc7b06d9aae62bc3ba94ec4fa31514,primary,1,1
591,591.jpg,test,1024,1024,e7a506e15642bd32dccb318434cd11ab636215af2d2fc26ee0cb7217aaa74256,0af1f4dd3db1c0a3c633ea56150b1161c11393d20866b618f11d60aed8724da6,primary,3,2
592,592.jpg,train,1024,1024,66e5c5d6eac1bdc105a1af1d8ac11ca275028928331b4fb2f64d1ddf24cc7d9d,9aee33fd614876fde4f36e656df30f231c9c7aa08a3217bff3d3f1e234d9b72a,primary,1,1
595,595.jpg,train,1024,1024,3169351558e35ca82293af532602205036de529edb02cb378fdcb7d5cc9a0716,6dab193df633ec0f8dd50214832a12805a1f64f0ac3f9ed0eefa6aa0ff0fdb17,primary,2,2
596,596.jpg,train,1024,1024,254d916d8ffd273493a4cb3d0195d845d0aff9ca03b85b5082bbfd44b1e51555,f223ff88605b0dcc8eefa70bb58242db929d4b89d480ab11e8781dbd70657404,primary,1,1
597,597.jpg,test,1024,1024,20a7803ca498a8b697804660c40d7adb3f9a91cdf4e38dda0d380206fb2d5fed,652ed919f4f99315ff5f0c8b3be623c3d480652af7c4dfa367dc565b0a15233c,primary,1,1
598,598.jpg,test,1024,1024,d67e52bf6722d6f87af918bd5ed1fefbd8e65f062db68cde735c6dce7a765611,96bfed8e6a3633b99a4062232652a28b1466f45c34a1d0bc538df5c2b97d852a,primary,2,1
599,599.jpg,train,1024,1024,aec52b65117c9e515f335cef6d13e3d1307425751f71f9a9b46dd310a4c6b721,887929e773b2d6a6552ee5956b02ec5905d5e0f1c66a6709f41a1c8de8f1da5d,primary,1,1
600,600.jpg,test,1024,1024,2e0b8185d4b561ef7297a73fd2e3f1844367f1b247b4afec5d23f69c51f05cd0,b0b8e1a6949786a1d204caf62f98ca3eae82687b4608411379b7a1e663ff60e3,primary,1,1
601,601.jpg,train,1024,1024,65803b8622c73e41637b29c3451e488f2cbc3b9abfde50c035613f31793a280a,57796cb54e9bf806a746326754afc2457d774da2d740b29f55f25a93d996090b,primary,1,1
602,602.jpg,validation,1024,1024,ce95847f31108864d260ec257199861cc108f90d09f00f1457c3ad6baf5ae945,1b297f26fb19ca16b7a7c99078edeb8c09d7709e7c9f9d236ad2ac81115229dd,primary,1,1
603,603.jpg,train,1024,1024,7d6f857c123ea2cc5498d72c433493923bae53fb9a6ea241081908f3dba85431,5e7d3eb591f1705a770d13393dc384933d22659cb3297c118e07f25469fb4467,primary,3,2
604,604.jpg,train,1024,1024,792adac89fcad33503da3dccf444d4685436a8670445948080f31f129b8b511d,27a429d3d13cc3eb5c91503bbe643f5388731dcd985f3d45c3d5d7f5c2544c9e,primary,1,1
606,606.jpg,train,1024,1024,775c68b321c76937bc7b716c25d19d5c79b91304d1a4bde46c5d970ae47f0717,ab648a2259ebc407859bb30412d861d7959aca81a42e2cfd3eb1164750e35eda,primary,1,1
607,607.jpg,train,1024,1024,b51c8cf3f426eecb0579b9f67d0987fa5b3ea46ed2b532b458800c1e7991ca5e,cadec513ffad4dc20db076903e52a3b2b74c87661a29134e7c47deaded278c45,primary,1,1
608,608.jpg,train,1024,1024,11738256f77910d3e71667aad8ecdbc06b143b14627cf589394bc4f85ad912b1,d92c51b0161e538951f4d759da4bca7c9ba0959c8a15b17710d6fa20cd60d65f,primary,1,1
609,609.jpg,train,1024,1024,d8b916f15394d3b9e72e69c0bf97cf3d40730eac4690a99edf999d6cfd44f0ab,b80d3500c4e202a03e4baca1f832881b7260ed52cfc494dd96accc06bcfcc98a,primary,2,2
610,610.jpg,test,1024,1024,66ca5a13ad4e9a73dad42d9e22ee9f11386dd7cd600f71b79f35aa5aa5a75434,a7a85be100343600a337d77252c929f4bea6ac81b05aa3c50b65d105bbc992b5,primary,1,1
611,611.jpg,train,1024,1024,d6ac8492315aed0d0fbfd2f12722ec59051c3089b5036ce03d70b1613393a4a0,a9b80d1779f1b0812f0d57deca8aab861e0108350b2f7df950935a402109520f,primary,1,1
612,612.jpg,train,1024,1024,15eb9515bb2a320f6679b3645759a5c60c5a740a425bd08a38df0cb035234c68,f53cd2f6948d07be9ba23f1752da948439e73d8bd4e5cc07b15af4bacb32f076,primary,1,1
613,613.jpg,validation,1024,1024,8cb95264b502bf8c0b164b7a8af3d3cd7813c189de6e5d5648dfd1b4a965aa57,51b7f6626e0d41a82d46ee1514eabd6687ba13b7dcdfb8a2ef63f96982aadd77,primary,1,1
614,614.jpg,train,1024,1024,5917056986d8e5c858868f1fc648801fbed8fd2b60138d71339073d4a429b6ac,e99a1a3a21c9a2ab773bf1b43b0976f82c82297fe3c90d77cd42b767f07d8352,primary,1,1
615,615.jpg,train,1024,1024,5d2f2dd57a11a8404aceba8c5be3eefbfcb127afec5838fa112d492d28b35b00,b108dcbd8f589db74dce6d69447860ee329aaab60ce96aaaca6da475e91e3f3a,primary,2,1
616,616.jpg,train,1024,1024,c35a829bbbaf25c305255fb293eb240337a1e8b6b3aa9f706acffb5c1faa76a0,deafe98be2f5cc1a09ea9a84a11401183f4b59366ecfd0801dd55dedbebfaf71,primary,1,1
617,617.jpg,train,1024,1024,8cb8050028bc0fa577049e5c7f35d8e9cb1546daadc8d6261258579aca6a37e7,722e5388df1ade73343c1944b7a26e8e3b7d82a327e12ddb40cd1ded23cdb7df,primary,1,1
618,618.jpg,train,1024,1024,5406d139473f9a6e749e732f76511c6f6361113a9431e185ba93999bf12bafe8,c5b0a77ec499a2ac2da4d55714a590915b467cdf352588662a6bfcfd0b2f6537,primary,1,1
619,619.jpg,train,1024,1024,77f0eb7f608aa83c0d6f5a52a75ec714458da6b17f084122d520c9b478bf45bf,25b1d8c0b54d196c6668d0108b7c3f2f010a3d2db6a4f381baf608f5d97a473a,primary,1,1
620,620.jpg,train,1024,1024,7badc0bf5143a5fba6c862b3b78392531873d3d5c7905c707827f1b1bb3f622e,cda064ce3195c66546074b8911aa2eecd34de25686c0117765061e63b6bf10bf,primary,1,1
621,621.jpg,validation,1024,1024,d3dab00e76d2eb0a39ea9621f0846ec83a91a846095766661fc954d8e5584593,ead00ad3c248620fc05b1543daf1bcdd8d61fd6297c8766789c0ed932de0e30c,primary,3,2
622,622.jpg,train,1024,1024,675e428dfb1eab28840d560aa4c8da2d290c3482242f9c2a487eda4dc61cfcfa,d30cb1d9f75faef625363f48ac7968803d8d65cd81e1edc9accc4f6c5f161669,primary,1,1
623,623.jpg,test,1024,1024,1710993058ca4b47b51a71abc014301ae21f04c2bde34a4d49f38b1b03b519af,253fdb52b0db86c2ffe8a3498cb8786727d9e39f7255cdd270afb8154995d810,primary,2,2
624,624.jpg,train,1024,1024,0ab9f505bfb3e6425015397fad58ff324a26544292689d10450e059d7a256501,a93f8a926f62928352400371bdacc9fd4d988b8fbea7c199b7018d31e46e4edb,primary,1,1
625,625.jpg,train,1024,1024,c74fd8c06f05e784fa61add8041cc3ea056445b6e7b0c892730d7a3a0545b764,3be3dcebfcb68a62cf8c0e7c3188a698b00f87e1dfca9f04f75d5d246713b512,primary,1,1
626,626.jpg,train,1024,1024,ab5c660d8ab95f769c92abd4f040163b407916a0a6d5e6547b16e10227b864e5,862c29ce90ef15730736833cf88c7329e3ae3f294e5a9903f1312c977bae09b8,primary,1,1
627,627.jpg,train,1024,1024,f534be910526e7661606a9fa7167728bc5d330ab38434a5700ddfebd2d1f657a,11ca782fc561bba90493ef3898183a4dbf19ed3563120a937009ba4832fdd32c,primary,2,1
628,628.jpg,train,1024,1024,8e99c248a975b8a3135231e6e850ea94a25cdc460748ee5a96b8640c826b6eb9,a957db5b4d24e4914f599db4c4c1849ae753ec45c7c3dd6d5f5423bbf415b99e,primary,2,1
629,629.jpg,train,1024,1024,ebed6222f107bc011ede1aa1f72d365b746334faa9f9ecd0c228d699b1f451cd,0dacce26d340f3872ba2b8b045b97ebf23013aa86ddf681575cb703efb5c77d7,primary,1,1
630,630.jpg,train,1024,1024,bd3ad5d3f46a5486291d98401ea055b4306f42e819c96b0db72e7bb0780cb593,11ca07cba93a738b193564520ff99c9df2fdd2802dc99874ef3fc251e3759353,primary,1,1
631,631.jpg,train,1024,1024,15a63298243e3897f0028781ddab8b37c1941410d4866f3d2bb9bd6458bb1322,b5bf15be99688c5104c342cff626f3fb12b37873a6dba649ef8e2e0aac10b43d,primary,1,1
632,632.jpg,train,1024,1024,d32008f58a683a6eb5c0d1819fefc13c9e7fb1377b9a214b66c3e143422f9ebb,b8ddec1cd261d315422774cf1080a495be0489421318a213c0663acee2959f3a,primary,1,1
633,633.jpg,test,1024,1024,6a62b6dd863451a6f6aba83095c70692291cf39fa2b9cddebd323040fe755b20,14a1c5d01cd9ef866f0600329ff44f654d273cd3e032c061f5033c4fe1dc53c6,primary,1,1
634,634.jpg,train,1024,1024,410da92e1eada9f84dd9c2f52edda80161faedc26ae712bce5d6ad58105b75fc,dfceaddb358b8c52abf104b037a74e469e995e25f67b580f9abfd3574d99d8b3,primary,1,1
635,635.jpg,train,1024,1024,50b372ddbb5196ddc0b62f01fbffcba6222e82fb247830e7f095727a6db330cb,39f3c8715d01b2379f483e772944d817d8b6cd39d0fa334493229eeefad34888,primary,1,1
636,636.jpg,train,1024,1024,72b1adbf452ae2ffda98dce769bb6de74f81dea00c3867c6ac530e8f8827cf9d,311b38540e6a6592a625315b1d95a8a06a9d20df5bf537536daeb94a18646a50,primary,2,1
637,637.jpg,train,1024,1024,67d22afb1497f9560dc1dc9625b50e4d1d2ccf5837b53387964dc8bdb5939232,ba1f4562db7ad864f96b8670306831fa2f613006a5f70f03494f379491659bb1,primary,1,1
638,638.jpg,train,1024,1024,645b0851aa11fe281eb664a3b8ce1f2ba206c0b5f6375a24f4dd89e952982c46,6030772e735d03326d7bb1a983f5f92c34764769f7b91d341adef4a5779771df,primary,1,1
639,639.jpg,train,1024,1024,1000663b5ef5526fd2b2eeb13766d218ab5043458f24ba15b1c1e18a38fcdf46,3cadf311f11c1e5a14005efcbe2533025ba743bbf02d7bd8999496a978dcee7b,primary,2,2
641,641.jpg,train,1024,1024,5b2594866837e9abc9cf642f8ab4a56162e4a1c62065e929959bd8996d9065b5,df01485ac0ee56430c8d2e52ccf8a33729f13f32dcb28216db2deefd71e03b23,primary,3,2
642,642.jpg,test,1024,1024,9f597df939ecb936f2a499ca2bed0011dd343417e68bc86dfe206a79d4f6cb79,87fc63136f37921ba04042bfec8adeb4fb7ef33f31fda34c4261a14dabfd4831,primary,2,2
643,643.jpg,test,1024,1024,1bce313b290b241abb9778382c414a36ac5b250f9aac179cd1f18ce4ed52dee7,28360874a555fb79a77d2146dfc488d99dc1077a9926323d0a35dd0b4fd068fe,primary,1,1
644,644.jpg,train,1024,1024,d4059b20a4f35cfc7eac2f8a9ec7510e3532b8a30066a87e315f22c2f15384a7,5d5267ce8754b5645f190b7651d3ff9dc84c19fc1172c9a229505234bf4af086,primary,1,1
645,645.jpg,train,1024,1024,7a1dacd55bebecaa6c2c3ab44bd9c94b67b59718993c4f9c5259f46aa9082ec6,fbb2118b795c032780baca6d2319f6d44d393e9e5896f2491c418a30968655f1,primary,1,1
646,646.jpg,validation,1024,1024,2d8875c4f6f324080e81576767b8b409cd9346f890f401e1d41995856995f5a4,b48bab3d71c5b0e23c582bb3ef43f5a0543c822491efd9355370a1755c5c9399,primary,1,1
647,647.jpg,train,1024,1024,9e6964829e4545d9cd00df1c8531ea87efb3e11ec45cb56c6dba6e1b8a965f64,0f8d59d08f067e413666c986bb7fbbd8d52fdde3d288413a919fbea03f9cb0c9,primary,1,1
648,648.jpg,train,1024,1024,d4c3a30188f0c73c0bda2de826e6b185437cb64150fb60fbc9e82e940661737c,e183c5f02d1a313939630a63ae2ffd7c14d0d71ba5e021f7564cfe336797410e,primary,2,1
649,649.jpg,train,1024,1024,2bb53f30be797014ecb3b827a977229fd4758561cf1e59bb43d504cad5fcae19,b567509afaaa20932ac3e12175adeedf92d982935fc974468f91e60f63bed02c,primary,1,1
650,650.jpg,test,1024,1024,37a4547f801296f7dd9fef068a93e19d8be7a9a33db3c33b437af68708bd22ca,a3fde0b61a302a554895c396a637939b51f1cbfaf1b5b9e65fad12cbaa0ebb39,primary,1,1
651,651.jpg,train,1024,1024,f03ce14bf622aa932d68f95b9d4d93079700f20d5ebe1f34aa204da961e45518,e1718b9e8e89babcf8ab6bcbae4163bd1add4aa3478643b1bc29c061dff9a006,primary,1,1
652,652.jpg,train,1024,1024,ed2bb99075eae8ea25a4b77e4601acdea754672eb8aefd63a875e096a3be748d,6939a0687ce4954ef3fd6fac618d075927dcca3cf9001fc027ac41a3faed8c9e,primary,2,2
653,653.jpg,train,1024,1024,5417654034eaaff92b0342586e8749925327e8dec060c8e46d42670bd9e19c02,ce1715f56a283fa2f1956efcd8d6d2f873d62630ad32c4fda85ad655b8315db3,primary,1,1
654,654.jpg,validation,1024,1024,4ab6444e51b29669f4e44eaa57842c6f311767b80dc1b9662be53fe3f298f7c2,2e46f53d0698853be94541d0879b138dd8a5a5fb2a319d54726239ce1899aea5,primary,1,1
655,655.jpg,test,1024,1024,620117b81623cc5d0317f175a3c89000198b1345f5fac79d54ae1306b5784ab1,de3f05c24433f5d320673bc85ee38a8e2c7098e02ebed8025010d893163bb932,primary,1,1
656,656.jpg,validation,1024,1024,d32659c9429b0a5f583c01b16d931f2b68411ff580d7a66f2fffd9a4692a30de,6c9ffdb645e30f317c5cb3646d8743a90e0c890641c5f47ec82b0d7d2a115e43,primary,1,1
657,657.jpg,train,1024,1024,b423b5c3937fb22dabf7fa86aebbdbf14776602054eadcaf3d41f3ddf51fbb3a,b706592dee08102c928360055d98c55bef00477d1d49d4f8c67a1cd1944e9899,primary,1,1
658,658.jpg,test,1024,1024,211cccc8b6f65fef673c8bfbbc3b24921efbbc977b13ef65bcf373ee3bc8bbb5,e3eb54efce9649ab379872ac7161bc0cb70d5c3b9031263019865334a5ea9bea,primary,1,1
659,659.jpg,train,1024,1024,0776bbfc3dcf39bac05f72614f6c57f1faf960d80684878b3da6787dd9575079,a3df85bf7ea7428cfa8b5b33ff8f0f031140bfdeda49063d18482a9491873a0a,primary,1,1
660,660.jpg,train,1024,1024,5764d39129d4ff2a3309edc37129cbbeaf922beb2f6f4dfa1617d9d2381c05ad,c97d979342f38d8db2844c0fec0286834f3694efc43c09a57f142fa03761f36c,primary,2,2
661,661.jpg,validation,1024,1024,af9540c6d463fa98dcdb60a85a936dd8bb65e591fb93b27399c0ce4f04997a14,8f5386e13b1b80aaf5fef5e2bafe4cb359e433e40327ab33e97ec0ed330f34c9,primary,1,1
662,662.jpg,train,1024,1024,48243f2abc1525dc256e339ef01f9efde4b45ff7f69a27337c0ea728eafbdf0a,f7f91edce8e76bd9bb14b7e654ef7cb19e4f7f6882ebcac7d99a0b2fca17040f,primary,2,1
663,663.jpg,test,1024,1024,e175a609acd58cfccee2efcb3ed6f352d4b9803ac9a2f76bc1044cbed9af9569,7e4be543ff7ff147da5043df4556b5437f658430c0fb7c5b6db9c33d6cfce96f,primary,1,1
664,664.jpg,train,1024,1024,23c3b865f739501fa6cac8bc27f3ed786b9b7aee3920efee994a308379627bb3,d209af8c9a260c3e12233709e5e17d0466aafacfe6a8f798a8c8f28f44b6dab4,primary,2,1
665,665.jpg,validation,1024,1024,32d87dcd2f08fb1fc640ed544c3ce0aa52ec9b515004c65cda771bc648733c54,fc04520805ac72f264c209a46be398282cbfeca9a6201239f0cd7203c5c8a7b5,primary,1,1
666,666.jpg,train,1024,1024,67f37e632f3aba18f4de247efb9c27f1a41d7d7dd192e7945aa61ba1ecc16b48,6627b7fc0a1ee248b1173f006f83761ace9900f4d7291f745eaaed772e4803f6,primary,2,1
667,667.jpg,train,1024,1024,589a2f78f646427edf62f54f832f5efc977ab41325edea5ed14c11834fc0dd13,394b956af9cde244eaaf2b4e873d646c32b2562262b23f8711a8183d043bd7e0,primary,1,1
669,669.jpg,validation,1024,1024,a8fd0f265d7c8333323cbb3c0d5e8fe165bf7f6a631782716b1d8b127cc31032,af6a6fd686fb6d55730c0131a1eb3f68db50b96e37a6bd71c242c12c3b64bc17,primary,2,1
670,670.jpg,train,1024,1024,32868a042d4f9c734730a705e66ae863720f4e54a5eaa5a11606b51cb67fe2b8,8a62fe1f26c33efb36ebb74320236249e0b32ca087feb324c349c6128359d167,primary,2,2
671,671.jpg,test,1024,1024,b1bcccb5e58a0a5f7224852243e9da493af1acb9a346a6dd9abf1c0cb4706686,99f353863ba7b077e44e87c18dd04a5c6704438f07bdf62728aad13d071e5421,primary,2,2
672,672.jpg,train,1024,1024,532684c8aee2e04b86842723773f0c1226b5febd256e1ff9cd46ee2aa7421eae,605e08aa47e32e26598509bca595da98a2cd975a91c9dd56542eae6114b79ce2,primary,3,2
673,673.jpg,train,1024,1024,4e701a46f6ee66a81915bd5bb176b0d64914c762227f460318407168d0c73135,5757782e914f1c62ce00f181056c0bc88d17352f968a4fb0f072768361a7e26c,primary,1,1
674,674.jpg,validation,1024,1024,22de20e8a5aea6e51655b360ba90c49c2fe8afdebbb1357567c0bf48a60d949f,ebbc9506f58b634c1de173808dcfe85ce35117e668ad9a29d39a3640ef6ab2bf,primary,1,1
675,675.jpg,validation,1024,1024,9df30876f54675cb9132570e939293f71327103aaf5647a90cbdc366b54a257d,16f5b54572ee7dc6dfc14c732cb804b734a59db5eb67b90b948cbb4fb43c200d,primary,1,1
676,676.jpg,train,1024,1024,7527b6d38d74461cabe3271858e7e82cfb2992fd0e92fa71ae0b14f34075437c,d20dd6839c3a680e136bbedbc4ea3e06770c16e5ad3f17ccacfb63da89135b4e,primary,2,1
677,677.jpg,test,1024,1024,0317aca183eeeda001ec98a1f241518e3ad7bf9690ec47b4edb19676d2e705b7,a4c7e9a3f017f177bfd9ca730d03083e22aea1f43ef383c82c8cb0d8207a6f9d,primary,1,1
678,678.jpg,train,1024,1024,e0b5eab834d3c4bc73d3ecdcda58bdcdabaf98e57c03c55ce7b7ddebbee65b8e,fb2a28e37140934b46dc9ca033d1f1646186ba6d97a5bd91233889deb5460537,primary,1,1
679,679.jpg,train,1024,1024,fd9eda96f177dae114875c45900655e9d968ef5e84cb516d7abd090836270b9e,c37469051425288f8ef015962b36ee6a0d3cdf0800a58f1b4a2818e7c6bac36a,primary,1,1
680,680.jpg,train,1024,1024,e7aa1e2723d420a709d45c556f6f20a9c43cf7352e444dff6bb581696f045267,2ebba838b298ea771b063df54f710848bdcbe136c49b312d0c177f06027a870d,primary,1,1
681,681.jpg,train,1024,1024,02d8c578ed2408d30f2d7f949f171a458ff16c45c9e8db7cf1b81278ae78571d,d918a69f59c57b532e2d947e0f290feeb93f4a72c5f7a3b70220c85091a2536a,primary,2,1
682,682.jpg,train,1024,1024,4aac17a662e99e1bf0ed20606b4ccbef4c22f52cafbd11d614e81eb5c21c6e68,bea94f5c3aafa62d9c1d259f672b200b9d425e93d118c0696c8ed92a13456719,primary,2,1
683,683.jpg,train,1024,1024,b1cbbd0bf8a423ac0e8a22c85d17c85e344e60da50599cd468affaf2e502330b,0b18e6826ecdf39c031078d3e31dbb81d78fc253512394b38a7f975f0243aa4d,primary,3,1
684,684.jpg,train,1024,1024,05ad8e677cae5aa7bed647c7a1479bb1e510f710ec78ca1d53ab801a3a2e239a,15ae4f85f612589416df3db603535e6c2972c46ed9f8971edb65b95b81a708d6,primary,2,1
685,685.jpg,validation,1024,1024,9ce88339d972540b34938e57e1eb2b1b299ce60e9faebb2786f7497dbef92b18,a1536884cc11b18711ce274062f7a9fea23191d084f336f3a3e68507d3130a3d,primary,2,1
686,686.jpg,test,1024,1024,bf043de2c8d5db2294adb0159117568aec6b3bd6b7bc786d1b131f814ec23d3a,97efd97c06eded599f8a67e8870a1a3ddfd8c05c7d6df226c96ab6d741bfcbc9,primary,1,1
687,687.jpg,validation,1024,1024,4e2dad5175ff52b8817689f08532b25706bb5b6b5fc2fc5f80a756001ea52962,9a146769fb76020ed47bc7622c66d55c8b3209552b6ea8a8c31f7cde4bbf2fd4,primary,1,1
688,688.jpg,train,1024,1024,48209a9a34edb7d5c67425bf263074f77c65e53aaa792fecdb0109a5667599f3,e82fb3eaea4565171134b487adbc3e0ab253c98c2240c44d5e0370139590627e,primary,1,1
689,689.jpg,test,1024,1024,e60f6175823e878230fdd0dba76b135fbcacc7d185fc87cc4e811bbe305b149d,e4e8a64755e24b1a5688e7882cc02700be9cfc4282b03efa9e9b1c02f27e3f39,primary,4,1
690,690.jpg,train,1024,1024,83b640176014805ada1d7bb9c19410789bcf68913cb8f4572b772262e8501ef1,bd24c599307ac2aa01346d646c3e44f0f2fe3aa20b446f1dc0ac1ff851eaed5c,primary,1,1
691,691.jpg,train,1024,1024,ff72d2206ecfe72a89410cd9716b0215218865d4be965b57b355fcfa6d9e0a49,f5c3e2b816cb4a765ee7b0593e773e7d8dc136c54abb0237b85e198f6230578c,primary,1,1
692,692.jpg,train,1024,1024,0ff713117e90514f630898185c601501b97e909542b99817e30ca57303d435f7,01d3d571fd240326d3480df5f1169ad0c668e7947292098676e141f521c6f556,primary,1,1
693,693.jpg,train,1024,1024,660ace8605862cd3bb468bd34dde2f803b09816595fe39c541305bd078d15bfc,8e0a4e1f1e54d9e81aa8d165ee4885aee8064c009db06d1efba78ef0f16195f2,primary,1,1
694,694.jpg,train,1024,1024,92ed6eb7d042bfcb158aa118d26d788e6bfb6c38f56b0faa37b7aef3d138facb,45464ba0a50e1d044795f2fed777eeed946305df97bfd66c23eb5283a9b04117,primary,1,1
695,695.jpg,train,1024,1024,7f32d931c0e26eb5660da319c4e5a37f8ed777d428b82da10d97471a56200712,c82d592743f7823b4034bee4e686c908c29ffec41456a7143d5d5c7800d89e68,primary,2,1
696,696.jpg,test,1024,1024,e0a9d90478a4e7f94365b148226c7a81b983a80ea3f48567fcdfbe800bc8db4e,c7b4e7746d0985ef0b0aa7f78011dc1fd426248a40117f9f28822023ad237f5a,primary,2,1
697,697.jpg,train,1024,1024,bedc00789e00c43b14058fc712337000160eec7beba43bf508432f31c3662ff9,8bb690027dbb71144c60c0df8c334441334493ce4a0f586c4bff0fec4e9e340a,primary,2,1
698,698.jpg,validation,1024,1024,504214e67b931c5317b2121c1c406aea0c565c01f7cce097da0f04a776fbe808,2db63603517c8a9bb2c68a32001300bd7e7f47903ee0b8133dffbb85b80fd969,primary,1,1
699,699.jpg,test,1024,1024,13cf8c51216e1331100d6d29f6b523a3c26e892d64e6d45774295b83f38b01a2,47287593ffa36ecd48b3406dc0a3bf1b0ceb35222c29e5b2d05bdb3bdbd563c5,primary,1,1
701,701.jpg,test,1024,1024,985ed0f0324f5238f028e3b9f4d662e9888e1d9a361ce06b0a8bc2d91bb5fe18,63846310c6e5e2062cd1db7d7fa3337969afcee11bb55c5b2cc88c039c0ba378,primary,1,1
702,702.jpg,train,1024,1024,043cb1de0cd15c3c63cb75ca7da279ce69922625c9af0340f9b0d82e8e4015a1,36704bf3853429c9496d68965d961b4aa31a5b4254a863614293c11153b3ec2c,primary,2,1
703,703.jpg,train,1024,1024,6f873faca28d8ea29c817ad16a75d31ec9f8b32f0621df7a96ff79702772addc,81bdcb6b11b00808fa85fed535cfa448f5f6df7cb337fd0d90a9bdddcb4c889f,primary,1,1
704,704.jpg,test,1024,1024,b9e0b8c3d2f53622d5a0809371509f45f1546d78a05d9dd4129e392d77749b98,c07ce870b0646cc24507644e415bc3330e6eff618552a7fd8d82a67f8a297894,primary,1,1
705,705.jpg,train,1024,1024,13c10b7c477a3a3dfa7c2a97a13726bc686aac18218ed1d704a61a0f27858697,a419a2047e64ab98201982e1b61d2e3db1433b613bc89ff26fcc1979919f1dbc,primary,1,1
706,706.jpg,validation,1024,1024,435a9fd69c2e3ff1f6fe8c09b9ffa98b0ecc7c3ac42630b15a03ce6aa412b7d5,03cdd90714cf78fb70645b3cb8af00c7680c77be1d3eda22f373aa0451eb5753,primary,1,1
707,707.jpg,train,1024,1024,3f37ff92fbfa04fc3ce0ed0859915ec44afca3ee5bdbc57121b29fe9b03fe10a,642895e3e6555d857bf122782fd1accd9b4dd3569bff15da0099ac706c470386,primary,1,1
