instance_id,source_image_id,image_filename,object_index,raw_label,canonical_label_if_unambiguous,xmin,ymin,xmax,ymax,bbox_width,bbox_height,bbox_area_pixels,bbox_area_fraction,bbox_aspect_ratio,bbox_center_x,bbox_center_y,official_split,pose,truncated,difficult,bbox_issues
511_1,511,511.jpg,1,hide_craze,hide_craze,405,192,459,408,55,217,11935,0.011382102966308594,0.2534562211981567,432.0,300.0,test,Unspecified,0,0,
512_0,512,512.jpg,0,surface_injure,surface_injure,461,530,541,580,81,51,4131,0.003939628601074219,1.588235294117647,501.0,555.0,validation,Unspecified,0,0,
512_1,512,512.jpg,1,surface_injure,surface_injure,819,555,934,691,116,137,15892,0.015155792236328125,0.8467153284671532,876.5,623.0,validation,Unspecified,0,0,
513_0,513,513.jpg,0,craze,craze,309,244,480,670,172,427,73444,0.07004165649414062,0.4028103044496487,394.5,457.0,train,Unspecified,0,0,
514_0,514,514.jpg,0,surface_injure,surface_injure,180,216,966,561,787,346,272302,0.2596874237060547,2.2745664739884393,573.0,388.5,train,Unspecified,0,0,
515_0,515,515.jpg,0,corrosion,corrosion,55,433,861,760,807,328,264696,0.25243377685546875,2.4603658536585367,458.0,596.5,train,Unspecified,0,0,
516_0,516,516.jpg,0,corrosion,corrosion,9,158,1020,633,1012,476,481712,0.4593963623046875,2.1260504201680672,514.5,395.5,train,Unspecified,0,0,
517_0,517,517.jpg,0,hide_craze,hide_craze,81,674,1024,739,944,66,62304,0.059417724609375,14.303030303030303,552.5,706.5,train,Unspecified,1,0,
518_0,518,518.jpg,0,craze,craze,236,319,1024,672,789,354,279306,0.26636695861816406,2.2288135593220337,630.0,495.5,train,Unspecified,1,0,
519_0,519,519.jpg,0,hide_craze,hide_craze,359,161,405,863,47,703,33041,0.031510353088378906,0.06685633001422475,382.0,512.0,validation,Unspecified,0,0,
520_0,520,520.jpg,0,crack,crack,341,36,512,652,172,617,106124,0.10120773315429688,0.2787682333873582,426.5,344.0,train,Unspecified,0,0,
521_0,521,521.jpg,0,corrosion,corrosion,583,297,633,442,51,146,7446,0.0071010589599609375,0.3493150684931507,608.0,369.5,test,Unspecified,0,0,
521_1,521,521.jpg,1,corrosion,corrosion,602,531,639,1019,38,489,18582,0.017721176147460938,0.07770961145194274,620.5,775.0,test,Unspecified,0,0,
522_0,522,522.jpg,0,surface_injure,surface_injure,27,36,208,530,182,495,90090,0.08591651916503906,0.36767676767676766,117.5,283.0,train,Unspecified,0,0,
522_1,522,522.jpg,1,surface_injure,surface_injure,233,1,625,352,393,352,138336,0.131927490234375,1.1164772727272727,429.0,176.5,train,Unspecified,1,0,
523_0,523,523.jpg,0,thunderstrike,thunderstrike,2,10,572,1002,571,993,567003,0.540736198425293,0.5750251762336355,287.0,506.0,train,Unspecified,0,0,
524_0,524,524.jpg,0,craze,craze,609,542,937,864,329,323,106267,0.10134410858154297,1.0185758513931888,773.0,703.0,train,Unspecified,0,0,
525_0,525,525.jpg,0,crack,crack,541,164,733,960,193,797,153821,0.14669513702392578,0.24215809284818068,637.0,562.0,train,Unspecified,0,0,
526_0,526,526.jpg,0,hide_craze,hide_craze,333,505,700,855,368,351,129168,0.1231842041015625,1.0484330484330484,516.5,680.0,validation,Unspecified,0,0,
527_0,527,527.jpg,0,corrosion,corrosion,356,625,453,1008,98,384,37632,0.035888671875,0.2552083333333333,404.5,816.5,train,Unspecified,0,0,
527_1,527,527.jpg,1,corrosion,corrosion,411,369,483,617,73,249,18177,0.017334938049316406,0.2931726907630522,447.0,493.0,train,Unspecified,0,0,
527_2,527,527.jpg,2,corrosion,corrosion,470,161,527,361,58,201,11658,0.011117935180664062,0.2885572139303483,498.5,261.0,train,Unspecified,0,0,
528_0,528,528.jpg,0,hide_craze,hide_craze,484,439,878,488,395,50,19750,0.018835067749023438,7.9,681.0,463.5,train,Unspecified,0,0,
529_0,529,529.jpg,0,surface_injure,surface_injure,280,513,584,722,305,210,64050,0.06108283996582031,1.4523809523809523,432.0,617.5,validation,Unspecified,0,0,
530_0,530,530.jpg,0,corrosion,corrosion,22,120,1014,802,993,683,678219,0.6468000411987305,1.4538799414348462,518.0,461.0,train,Unspecified,0,0,
531_0,531,531.jpg,0,crack,crack,641,152,986,814,346,663,229398,0.21877098083496094,0.521870286576169,813.5,483.0,train,Unspecified,0,0,
532_0,532,532.jpg,0,surface_injure,surface_injure,208,385,391,519,184,135,24840,0.02368927001953125,1.362962962962963,299.5,452.0,train,Unspecified,0,0,
533_0,533,533.jpg,0,hide_craze,hide_craze,62,97,814,419,753,323,243219,0.23195171356201172,2.331269349845201,438.0,258.0,train,Unspecified,0,0,
534_0,534,534.jpg,0,hide_craze,hide_craze,459,86,658,974,200,889,177800,0.16956329345703125,0.2249718785151856,558.5,530.0,train,Unspecified,0,0,
535_0,535,535.jpg,0,surface_injure,surface_injure,555,164,786,524,232,361,83752,0.07987213134765625,0.6426592797783933,670.5,344.0,train,Unspecified,0,0,
536_0,536,536.jpg,0,surface_injure,surface_injure,445,160,686,508,242,349,84458,0.08054542541503906,0.6934097421203438,565.5,334.0,train,Unspecified,0,0,
537_0,537,537.jpg,0,crack,crack,280,350,355,567,76,218,16568,0.01580047607421875,0.3486238532110092,317.5,458.5,train,Unspecified,0,0,
537_1,537,537.jpg,1,crack,crack,539,200,766,486,228,287,65436,0.062404632568359375,0.794425087108014,652.5,343.0,train,Unspecified,0,0,
538_0,538,538.jpg,0,craze,craze,203,44,953,438,751,395,296645,0.28290271759033203,1.90126582278481,578.0,241.0,train,Unspecified,0,0,
539_0,539,539.jpg,0,corrosion,corrosion,325,477,467,844,143,368,52624,0.0501861572265625,0.38858695652173914,396.0,660.5,train,Unspecified,0,0,
539_1,539,539.jpg,1,corrosion,corrosion,397,11,569,463,173,453,78369,0.0747385025024414,0.3818984547461369,483.0,237.0,train,Unspecified,0,0,
540_0,540,540.jpg,0,corrosion,corrosion,191,13,387,760,197,748,147356,0.14052963256835938,0.26336898395721925,289.0,386.5,validation,Unspecified,0,0,
541_0,541,541.jpg,0,hide_craze,hide_craze,492,270,748,713,257,444,114108,0.10882186889648438,0.5788288288288288,620.0,491.5,test,Unspecified,0,0,
542_0,542,542.jpg,0,hide_craze,hide_craze,422,711,786,936,365,226,82490,0.07866859436035156,1.6150442477876106,604.0,823.5,train,Unspecified,0,0,
544_0,544,544.jpg,0,crack,crack,609,1,828,345,220,345,75900,0.07238388061523438,0.6376811594202898,718.5,173.0,train,Unspecified,1,0,
545_0,545,545.jpg,0,surface_injure,surface_injure,367,686,662,931,296,246,72816,0.0694427490234375,1.2032520325203253,514.5,808.5,validation,Unspecified,0,0,
546_0,546,546.jpg,0,corrosion,corrosion,631,58,683,149,53,92,4876,0.004650115966796875,0.5760869565217391,657.0,103.5,test,Unspecified,0,0,
546_1,546,546.jpg,1,corrosion,corrosion,581,211,698,700,118,490,57820,0.055141448974609375,0.24081632653061225,639.5,455.5,test,Unspecified,0,0,
546_2,546,546.jpg,2,corrosion,corrosion,581,703,647,967,67,265,17755,0.01693248748779297,0.2528301886792453,614.0,835.0,test,Unspecified,0,0,
547_0,547,547.jpg,0,surface_injure,surface_injure,377,330,558,760,182,431,78442,0.07480812072753906,0.4222737819025522,467.5,545.0,train,Unspecified,0,0,
548_0,548,548.jpg,0,crack,crack,167,602,425,761,259,160,41440,0.039520263671875,1.61875,296.0,681.5,train,Unspecified,0,0,
548_1,548,548.jpg,1,crack,crack,9,367,366,472,358,106,37948,0.036190032958984375,3.3773584905660377,187.5,419.5,train,Unspecified,0,0,
549_0,549,549.jpg,0,corrosion,corrosion,441,5,725,1024,285,1020,290700,0.2772331237792969,0.27941176470588236,583.0,514.5,validation,Unspecified,1,0,
550_0,550,550.jpg,0,corrosion,corrosion,492,313,600,570,109,258,28122,0.026819229125976562,0.42248062015503873,546.0,441.5,train,Unspecified,0,0,
552_0,552,552.jpg,0,crack,crack,325,1,809,786,485,786,381210,0.36355018615722656,0.6170483460559797,567.0,393.5,validation,Unspecified,1,0,
553_0,553,553.jpg,0,surface_injure,surface_injure,237,81,662,736,426,656,279456,0.266510009765625,0.649390243902439,449.5,408.5,train,Unspecified,0,0,
554_0,554,554.jpg,0,craze,craze,52,494,417,816,366,323,118218,0.11274147033691406,1.13312693498452,234.5,655.0,train,Unspecified,0,0,
555_0,555,555.jpg,0,surface_injure,surface_injure,637,369,891,566,255,198,50490,0.04815101623535156,1.2878787878787878,764.0,467.5,train,Unspecified,0,0,
556_0,556,556.jpg,0,craze,craze,142,99,686,352,545,254,138430,0.1320171356201172,2.145669291338583,414.0,225.5,train,Unspecified,0,0,
557_0,557,557.jpg,0,hide_craze,hide_craze,291,99,706,175,416,77,32032,0.030548095703125,5.402597402597403,498.5,137.0,train,Unspecified,0,0,
558_0,558,558.jpg,0,crack,crack,578,180,806,778,229,599,137171,0.13081645965576172,0.3823038397328882,692.0,479.0,train,Unspecified,0,0,
559_0,559,559.jpg,0,craze,craze,6,8,297,186,292,179,52268,0.049846649169921875,1.6312849162011174,151.5,97.0,train,Unspecified,0,0,
559_1,559,559.jpg,1,craze,craze,330,163,683,500,354,338,119652,0.11410903930664062,1.047337278106509,506.5,331.5,train,Unspecified,0,0,
559_2,559,559.jpg,2,craze,craze,705,405,1012,733,308,329,101332,0.09663772583007812,0.9361702127659575,858.5,569.0,train,Unspecified,0,0,
560_0,560,560.jpg,0,corrosion,corrosion,320,585,591,1010,272,426,115872,0.110504150390625,0.6384976525821596,455.5,797.5,train,Unspecified,0,0,
560_1,560,560.jpg,1,corrosion,corrosion,334,5,552,577,219,573,125487,0.1196737289428711,0.38219895287958117,443.0,291.0,train,Unspecified,0,0,
561_0,561,561.jpg,0,corrosion,corrosion,197,8,361,614,165,607,100155,0.09551525115966797,0.27182866556836904,279.0,311.0,train,Unspecified,0,0,
562_0,562,562.jpg,0,crack,crack,144,555,261,849,118,295,34810,0.03319740295410156,0.4,202.5,702.0,validation,Unspecified,0,0,
562_1,562,562.jpg,1,crack,crack,453,366,697,781,245,416,101920,0.097198486328125,0.5889423076923077,575.0,573.5,validation,Unspecified,0,0,
563_0,563,563.jpg,0,craze,craze,386,127,936,830,551,704,387904,0.36993408203125,0.7826704545454546,661.0,478.5,test,Unspecified,0,0,
564_0,564,564.jpg,0,hide_craze,hide_craze,383,455,569,681,187,227,42449,0.040482521057128906,0.8237885462555066,476.0,568.0,train,Unspecified,0,0,
565_0,565,565.jpg,0,craze,craze,387,483,744,936,358,454,162532,0.15500259399414062,0.788546255506608,565.5,709.5,train,Unspecified,0,0,
566_0,566,566.jpg,0,corrosion,corrosion,378,6,619,889,242,884,213928,0.20401763916015625,0.2737556561085973,498.5,447.5,test,Unspecified,0,0,
569_0,569,569.jpg,0,hide_craze,hide_craze,3,400,958,599,956,200,191200,0.182342529296875,4.78,480.5,499.5,test,Unspecified,0,0,
571_0,571,571.jpg,0,hide_craze,hide_craze,622,133,709,627,88,495,43560,0.04154205322265625,0.17777777777777778,665.5,380.0,train,Unspecified,0,0,
572_0,572,572.jpg,0,craze,craze,30,8,987,505,958,498,477084,0.4549827575683594,1.9236947791164658,508.5,256.5,train,Unspecified,0,0,
573_0,573,573.jpg,0,surface_injure,surface_injure,345,739,592,942,248,204,50592,0.048248291015625,1.2156862745098038,468.5,840.5,train,Unspecified,0,0,
573_1,573,573.jpg,1,surface_injure,surface_injure,312,295,789,566,478,272,130016,0.123992919921875,1.7573529411764706,550.5,430.5,train,Unspecified,0,0,
574_0,574,574.jpg,0,craze,craze,237,281,564,602,328,322,105616,0.1007232666015625,1.0186335403726707,400.5,441.5,test,Unspecified,0,0,
575_0,575,575.jpg,0,craze,craze,355,5,645,1016,291,1012,294492,0.2808494567871094,0.2875494071146245,500.0,510.5,train,Unspecified,0,0,
576_0,576,576.jpg,0,surface_injure,surface_injure,348,644,445,752,98,109,10682,0.010187149047851562,0.8990825688073395,396.5,698.0,train,Unspecified,0,0,
576_1,576,576.jpg,1,surface_injure,surface_injure,484,602,633,785,150,184,27600,0.0263214111328125,0.8152173913043478,558.5,693.5,train,Unspecified,0,0,
576_2,576,576.jpg,2,surface_injure,surface_injure,378,311,489,411,112,101,11312,0.0107879638671875,1.108910891089109,433.5,361.0,train,Unspecified,0,0,
577_0,577,577.jpg,0,crack,crack,498,130,631,445,134,316,42344,0.04038238525390625,0.4240506329113924,564.5,287.5,train,Unspecified,0,0,
578_0,578,578.jpg,0,hide_craze,hide_craze,187,238,742,739,556,502,279112,0.26618194580078125,1.1075697211155378,464.5,488.5,train,Unspecified,0,0,
579_0,579,579.jpg,0,corrosion,corrosion,411,10,692,1020,282,1011,285102,0.2718944549560547,0.2789317507418398,551.5,515.0,train,Unspecified,0,0,
580_0,580,580.jpg,0,craze,craze,194,608,673,930,480,323,155040,0.147857666015625,1.4860681114551084,433.5,769.0,test,Unspecified,0,0,
581_0,581,581.jpg,0,surface_injure,surface_injure,1,222,577,460,577,239,137903,0.1315145492553711,2.414225941422594,289.0,341.0,train,Unspecified,1,0,
583_0,583,583.jpg,0,corrosion,corrosion,333,1,459,1022,127,1022,129794,0.12378120422363281,0.12426614481409001,396.0,511.5,train,Unspecified,1,0,
584_0,584,584.jpg,0,crack,crack,28,149,334,835,307,687,210909,0.20113849639892578,0.4468704512372635,181.0,492.0,validation,Unspecified,0,0,
585_0,585,585.jpg,0,crack,crack,509,239,673,1000,165,762,125730,0.11990547180175781,0.21653543307086615,591.0,619.5,train,Unspecified,0,0,
587_0,587,587.jpg,0,surface_injure,surface_injure,16,463,297,708,282,246,69372,0.06615829467773438,1.146341463414634,156.5,585.5,train,Unspecified,0,0,
587_1,587,587.jpg,1,hide_craze,hide_craze,1,116,287,339,287,224,64288,0.061309814453125,1.28125,144.0,227.5,train,Unspecified,1,0,
588_0,588,588.jpg,0,corrosion,corrosion,8,122,1019,417,1012,296,299552,0.285675048828125,3.418918918918919,513.5,269.5,train,Unspecified,0,0,
589_0,589,589.jpg,0,hide_craze,hide_craze,586,699,814,794,229,96,21984,0.020965576171875,2.3854166666666665,700.0,746.5,train,Unspecified,0,0,
590_0,590,590.jpg,0,corrosion,corrosion,9,131,1009,258,1001,128,128128,0.1221923828125,7.8203125,509.0,194.5,validation,Unspecified,0,0,
591_0,591,591.jpg,0,thunderstrike,thunderstrike,430,316,777,697,348,382,132936,0.12677764892578125,0.9109947643979057,603.5,506.5,test,Unspecified,0,0,
591_1,591,591.jpg,1,surface_injure,surface_injure,284,102,820,250,537,149,80013,0.07630634307861328,3.6040268456375837,552.0,176.0,test,Unspecified,0,0,
591_2,591,591.jpg,2,surface_injure,surface_injure,284,270,412,749,129,480,61920,0.059051513671875,0.26875,348.0,509.5,test,Unspecified,0,0,
592_0,592,592.jpg,0,craze,craze,417,449,770,769,354,321,113634,0.10836982727050781,1.102803738317757,593.5,609.0,train,Unspecified,0,0,
595_0,595,595.jpg,0,surface_injure,surface_injure,14,420,394,769,381,350,133350,0.12717247009277344,1.0885714285714285,204.0,594.5,train,Unspecified,0,0,
595_1,595,595.jpg,1,hide_craze,hide_craze,333,338,886,511,554,174,96396,0.09193038940429688,3.1839080459770117,609.5,424.5,train,Unspecified,0,0,
596_0,596,596.jpg,0,crack,crack,466,185,578,960,113,776,87688,0.08362579345703125,0.14561855670103094,522.0,572.5,train,Unspecified,0,0,
597_0,597,597.jpg,0,hide_craze,hide_craze,42,561,614,631,573,71,40683,0.03879833221435547,8.070422535211268,328.0,596.0,test,Unspecified,0,0,
598_0,598,598.jpg,0,corrosion,corrosion,470,24,547,603,78,580,45240,0.04314422607421875,0.13448275862068965,508.5,313.5,test,Unspecified,0,0,
598_1,598,598.jpg,1,corrosion,corrosion,483,772,558,1017,76,246,18696,0.01782989501953125,0.3089430894308943,520.5,894.5,test,Unspecified,0,0,
599_0,599,599.jpg,0,corrosion,corrosion,1,275,853,710,853,436,371908,0.3546791076660156,1.9564220183486238,427.0,492.5,train,Unspecified,1,0,
600_0,600,600.jpg,0,hide_craze,hide_craze,242,297,870,422,629,126,79254,0.07558250427246094,4.992063492063492,556.0,359.5,test,Unspecified,0,0,
601_0,601,601.jpg,0,surface_injure,surface_injure,545,400,739,860,195,461,89895,0.08573055267333984,0.4229934924078091,642.0,630.0,train,Unspecified,0,0,
602_0,602,602.jpg,0,crack,crack,139,399,650,745,512,347,177664,0.16943359375,1.4755043227665705,394.5,572.0,validation,Unspecified,0,0,
603_0,603,603.jpg,0,thunderstrike,thunderstrike,303,179,695,494,393,316,124188,0.11843490600585938,1.2436708860759493,499.0,336.5,train,Unspecified,0,0,
603_1,603,603.jpg,1,surface_injure,surface_injure,92,120,294,661,203,542,110026,0.10492897033691406,0.37453874538745385,193.0,390.5,train,Unspecified,0,0,
603_2,603,603.jpg,2,surface_injure,surface_injure,309,497,786,641,478,145,69310,0.06609916687011719,3.296551724137931,547.5,569.0,train,Unspecified,0,0,
604_0,604,604.jpg,0,crack,crack,394,236,548,1006,155,771,119505,0.1139688491821289,0.20103761348897536,471.0,621.0,train,Unspecified,0,0,
606_0,606,606.jpg,0,surface_injure,surface_injure,197,519,544,747,348,229,79692,0.07600021362304688,1.519650655021834,370.5,633.0,train,Unspecified,0,0,
607_0,607,607.jpg,0,hide_craze,hide_craze,392,80,744,311,353,232,81896,0.07810211181640625,1.521551724137931,568.0,195.5,train,Unspecified,0,0,
608_0,608,608.jpg,0,crack,crack,311,224,558,855,248,632,156736,0.14947509765625,0.3924050632911392,434.5,539.5,train,Unspecified,0,0,
609_0,609,609.jpg,0,craze,craze,208,330,609,456,402,127,51054,0.04868888854980469,3.1653543307086616,408.5,393.0,train,Unspecified,0,0,
609_1,609,609.jpg,1,surface_injure,surface_injure,661,317,800,369,140,53,7420,0.007076263427734375,2.641509433962264,730.5,343.0,train,Unspecified,0,0,
610_0,610,610.jpg,0,hide_craze,hide_craze,578,406,681,486,104,81,8424,0.00803375244140625,1.2839506172839505,629.5,446.0,test,Unspecified,0,0,
611_0,611,611.jpg,0,corrosion,corrosion,553,11,672,833,120,823,98760,0.09418487548828125,0.14580801944106925,612.5,422.0,train,Unspecified,0,0,
612_0,612,612.jpg,0,hide_craze,hide_craze,56,180,809,817,754,638,481052,0.4587669372558594,1.1818181818181819,432.5,498.5,train,Unspecified,0,0,
613_0,613,613.jpg,0,hide_craze,hide_craze,139,106,892,964,754,859,647686,0.6176815032958984,0.8777648428405123,515.5,535.0,validation,Unspecified,0,0,
614_0,614,614.jpg,0,hide_craze,hide_craze,437,360,533,444,97,85,8245,0.007863044738769531,1.1411764705882352,485.0,402.0,train,Unspecified,0,0,
615_0,615,615.jpg,0,hide_craze,hide_craze,359,241,492,911,134,671,89914,0.08574867248535156,0.19970193740685543,425.5,576.0,train,Unspecified,0,0,
615_1,615,615.jpg,1,hide_craze,hide_craze,545,49,673,870,129,822,106038,0.10112571716308594,0.15693430656934307,609.0,459.5,train,Unspecified,0,0,
616_0,616,616.jpg,0,hide_craze,hide_craze,3,349,934,681,932,333,310356,0.2959785461425781,2.798798798798799,468.5,515.0,train,Unspecified,0,0,
617_0,617,617.jpg,0,hide_craze,hide_craze,1,214,931,638,931,425,395675,0.37734508514404297,2.1905882352941175,466.0,426.0,train,Unspecified,1,0,
618_0,618,618.jpg,0,hide_craze,hide_craze,387,260,839,861,453,602,272706,0.2600727081298828,0.7524916943521595,613.0,560.5,train,Unspecified,0,0,
619_0,619,619.jpg,0,hide_craze,hide_craze,155,406,983,719,829,314,260306,0.2482471466064453,2.640127388535032,569.0,562.5,train,Unspecified,0,0,
620_0,620,620.jpg,0,surface_injure,surface_injure,445,285,602,450,158,166,26228,0.025012969970703125,0.9518072289156626,523.5,367.5,train,Unspecified,0,0,
621_0,621,621.jpg,0,hide_craze,hide_craze,186,381,778,986,593,606,359358,0.3427104949951172,0.9785478547854786,482.0,683.5,validation,Unspecified,0,0,
621_1,621,621.jpg,1,surface_injure,surface_injure,725,64,902,213,178,150,26700,0.025463104248046875,1.1866666666666668,813.5,138.5,validation,Unspecified,0,0,
621_2,621,621.jpg,2,surface_injure,surface_injure,770,238,914,375,145,138,20010,0.019083023071289062,1.0507246376811594,842.0,306.5,validation,Unspecified,0,0,
622_0,622,622.jpg,0,hide_craze,hide_craze,198,299,750,744,553,446,246638,0.2352123260498047,1.2399103139013452,474.0,521.5,train,Unspecified,0,0,
623_0,623,623.jpg,0,hide_craze,hide_craze,55,511,852,689,798,179,142842,0.13622474670410156,4.4581005586592175,453.5,600.0,test,Unspecified,0,0,
623_1,623,623.jpg,1,surface_injure,surface_injure,858,383,902,508,45,126,5670,0.0054073333740234375,0.35714285714285715,880.0,445.5,test,Unspecified,0,0,
624_0,624,624.jpg,0,hide_craze,hide_craze,92,153,944,769,853,617,526301,0.5019197463989258,1.3824959481361425,518.0,461.0,train,Unspecified,0,0,
625_0,625,625.jpg,0,hide_craze,hide_craze,169,345,773,877,605,533,322465,0.3075265884399414,1.1350844277673546,471.0,611.0,train,Unspecified,0,0,
626_0,626,626.jpg,0,hide_craze,hide_craze,98,417,827,650,730,234,170820,0.16290664672851562,3.1196581196581197,462.5,533.5,train,Unspecified,0,0,
627_0,627,627.jpg,0,surface_injure,surface_injure,167,285,369,650,203,366,74298,0.07085609436035156,0.5546448087431693,268.0,467.5,train,Unspecified,0,0,
627_1,627,627.jpg,1,surface_injure,surface_injure,491,261,687,605,197,345,67965,0.06481647491455078,0.5710144927536231,589.0,433.0,train,Unspecified,0,0,
628_0,628,628.jpg,0,hide_craze,hide_craze,155,280,317,314,163,35,5705,0.005440711975097656,4.6571428571428575,236.0,297.0,train,Unspecified,0,0,
628_1,628,628.jpg,1,hide_craze,hide_craze,173,805,619,874,447,70,31290,0.029840469360351562,6.385714285714286,396.0,839.5,train,Unspecified,0,0,
629_0,629,629.jpg,0,surface_injure,surface_injure,328,89,712,558,385,470,180950,0.17256736755371094,0.8191489361702128,520.0,323.5,train,Unspecified,0,0,
630_0,630,630.jpg,0,surface_injure,surface_injure,522,1,784,978,263,978,257214,0.2452983856201172,0.2689161554192229,653.0,489.5,train,Unspecified,1,0,
631_0,631,631.jpg,0,surface_injure,surface_injure,28,703,181,874,154,172,26488,0.02526092529296875,0.8953488372093024,104.5,788.5,train,Unspecified,0,0,
632_0,632,632.jpg,0,craze,craze,367,85,689,1003,323,919,296837,0.28308582305908203,0.3514689880304679,528.0,544.0,train,Unspecified,0,0,
633_0,633,633.jpg,0,hide_craze,hide_craze,286,463,653,570,368,108,39744,0.03790283203125,3.4074074074074074,469.5,516.5,test,Unspecified,0,0,
634_0,634,634.jpg,0,craze,craze,603,5,723,964,121,960,116160,0.11077880859375,0.12604166666666666,663.0,484.5,train,Unspecified,0,0,
635_0,635,635.jpg,0,surface_injure,surface_injure,272,461,623,708,352,248,87296,0.083251953125,1.4193548387096775,447.5,584.5,train,Unspecified,0,0,
636_0,636,636.jpg,0,surface_injure,surface_injure,494,589,802,899,309,311,96099,0.09164714813232422,0.9935691318327974,648.0,744.0,train,Unspecified,0,0,
636_1,636,636.jpg,1,surface_injure,surface_injure,561,133,748,320,188,188,35344,0.0337066650390625,1.0,654.5,226.5,train,Unspecified,0,0,
637_0,637,637.jpg,0,craze,craze,473,10,584,1006,112,997,111664,0.1064910888671875,0.1123370110330993,528.5,508.0,train,Unspecified,0,0,
638_0,638,638.jpg,0,hide_craze,hide_craze,297,453,561,658,265,206,54590,0.05206108093261719,1.2864077669902914,429.0,555.5,train,Unspecified,0,0,
639_0,639,639.jpg,0,hide_craze,hide_craze,348,363,889,411,542,49,26558,0.025327682495117188,11.061224489795919,618.5,387.0,train,Unspecified,0,0,
639_1,639,639.jpg,1,surface_injure,surface_injure,589,430,644,464,56,35,1960,0.00186920166015625,1.6,616.5,447.0,train,Unspecified,0,0,
641_0,641,641.jpg,0,hide_craze,hide_craze,214,467,500,794,287,328,94136,0.08977508544921875,0.875,357.0,630.5,train,Unspecified,0,0,
641_1,641,641.jpg,1,hide_craze,hide_craze,322,10,934,285,613,276,169188,0.16135025024414062,2.221014492753623,628.0,147.5,train,Unspecified,0,0,
641_2,641,641.jpg,2,craze,craze,836,338,998,981,163,644,104972,0.10010910034179688,0.2531055900621118,917.0,659.5,train,Unspecified,0,0,
642_0,642,642.jpg,0,hide_craze,hide_craze,450,685,870,899,421,215,90515,0.08632183074951172,1.958139534883721,660.0,792.0,test,Unspecified,0,0,
642_1,642,642.jpg,1,surface_injure,surface_injure,781,1,839,136,59,136,8024,0.00765228271484375,0.4338235294117647,810.0,68.5,test,Unspecified,1,0,
643_0,643,643.jpg,0,hide_craze,hide_craze,655,69,847,211,193,143,27599,0.026320457458496094,1.3496503496503496,751.0,140.0,test,Unspecified,0,0,
644_0,644,644.jpg,0,hide_craze,hide_craze,547,588,581,856,35,269,9415,0.008978843688964844,0.13011152416356878,564.0,722.0,train,Unspecified,0,0,
645_0,645,645.jpg,0,surface_injure,surface_injure,727,224,844,397,118,174,20532,0.019580841064453125,0.6781609195402298,785.5,310.5,train,Unspecified,0,0,
646_0,646,646.jpg,0,surface_injure,surface_injure,528,656,589,741,62,86,5332,0.005084991455078125,0.7209302325581395,558.5,698.5,validation,Unspecified,0,0,
647_0,647,647.jpg,0,surface_injure,surface_injure,219,794,453,878,235,85,19975,0.019049644470214844,2.764705882352941,336.0,836.0,train,Unspecified,0,0,
648_0,648,648.jpg,0,hide_craze,hide_craze,197,405,600,683,404,279,112716,0.10749435424804688,1.4480286738351253,398.5,544.0,train,Unspecified,0,0,
648_1,648,648.jpg,1,hide_craze,hide_craze,570,692,633,1016,64,325,20800,0.01983642578125,0.19692307692307692,601.5,854.0,train,Unspecified,0,0,
649_0,649,649.jpg,0,corrosion,corrosion,456,508,662,660,207,153,31671,0.030203819274902344,1.3529411764705883,559.0,584.0,train,Unspecified,0,0,
650_0,650,650.jpg,0,corrosion,corrosion,533,20,684,941,152,922,140144,0.1336517333984375,0.1648590021691974,608.5,480.5,test,Unspecified,0,0,
651_0,651,651.jpg,0,surface_injure,surface_injure,397,510,511,617,115,108,12420,0.011844635009765625,1.0648148148148149,454.0,563.5,train,Unspecified,0,0,
652_0,652,652.jpg,0,hide_craze,hide_craze,341,416,650,522,310,107,33170,0.03163337707519531,2.897196261682243,495.5,469.0,train,Unspecified,0,0,
652_1,652,652.jpg,1,craze,craze,661,302,866,600,206,299,61594,0.05874061584472656,0.6889632107023411,763.5,451.0,train,Unspecified,0,0,
653_0,653,653.jpg,0,surface_injure,surface_injure,239,256,817,966,579,711,411669,0.39259815216064453,0.8143459915611815,528.0,611.0,train,Unspecified,0,0,
654_0,654,654.jpg,0,hide_craze,hide_craze,620,594,717,638,98,45,4410,0.0042057037353515625,2.1777777777777776,668.5,616.0,validation,Unspecified,0,0,
655_0,655,655.jpg,0,hide_craze,hide_craze,747,856,845,925,99,70,6930,0.0066089630126953125,1.4142857142857144,796.0,890.5,test,Unspecified,0,0,
656_0,656,656.jpg,0,surface_injure,surface_injure,764,741,822,836,59,96,5664,0.005401611328125,0.6145833333333334,793.0,788.5,validation,Unspecified,0,0,
657_0,657,657.jpg,0,surface_injure,surface_injure,502,472,558,510,57,39,2223,0.0021200180053710938,1.4615384615384615,530.0,491.0,train,Unspecified,0,0,
658_0,658,658.jpg,0,corrosion,corrosion,452,16,639,991,188,976,183488,0.17498779296875,0.19262295081967212,545.5,503.5,test,Unspecified,0,0,
659_0,659,659.jpg,0,thunderstrike,thunderstrike,42,702,233,770,192,69,13248,0.01263427734375,2.782608695652174,137.5,736.0,train,Unspecified,0,0,
660_0,660,660.jpg,0,surface_injure,surface_injure,328,306,550,488,223,183,40809,0.038918495178222656,1.2185792349726776,439.0,397.0,train,Unspecified,0,0,
