sample_id,xml_named_image,embedded_filename_image,primary_declared_filename,secondary_declared_filename,declared_image_exists,primary_object_count,secondary_object_count,primary_classes,secondary_classes,primary_boxes,secondary_boxes,primary_declared_dimensions,secondary_declared_dimensions,xml_named_image_dimensions,embedded_filename_image_dimensions,annotator_agreement_category,annotator_mean_iou,declared_primary_object_count,primary_vs_declared_exact_signature,primary_vs_declared_mean_iou,secondary_vs_declared_exact_signature,secondary_vs_declared_mean_iou,thumbnail_raw_mae,thumbnail_intensity_correlation,thumbnail_normalized_mae,recommended_identity_status,recommendation_confidence,automatic_resolution_applied,evidence_flags,review_required
1021,1021.jpg,688.jpg,688.jpg,688.jpg,True,1,1,thunderstrike,thunderstrike,"thunderstrike[136,522,658,702]","thunderstrike[136,522,658,702]",1024x1024,1024x1024,1024x1024,1024x1024,strong_agreement,1.0,1,True,1.0,True,1.0,0.1496840533088235,0.9996506674965601,0.02071112942727421,xml_name_correct,high,False,xml_and_embedded_images_highly_correlated;annotators_agree_on_embedded_filename;annotators_agree_strongly_on_current_xml;primary_annotation_exactly_repeats_declared_sample,True
1022,1022.jpg,689.jpg,689.jpg,689.jpg,True,3,3,surface_injure;surface_injure;surface_injure,surface_injure;surface_injure;surface_injure,"surface_injure[398,85,489,299];surface_injure[547,230,672,347];surface_injure[567,549,662,605]","surface_injure[398,85,489,299];surface_injure[547,230,672,347];surface_injure[569,552,666,608]",1024x1024,1024x1024,1024x1024,1024x1024,strong_agreement,0.9495152123035774,4,False,0.7829962925513988,False,0.7325115048549762,0.1161276424632353,0.9987041371532606,0.03371001215815029,xml_name_correct,high,False,xml_and_embedded_images_highly_correlated;annotators_agree_on_embedded_filename;annotators_agree_strongly_on_current_xml,True
1023,1023.jpg,690.jpg,690.jpg,690.jpg,True,1,1,thunderstrike,thunderstrike,"thunderstrike[56,627,562,797]","thunderstrike[56,627,562,797]",1024x1024,1024x1024,1024x1024,1024x1024,strong_agreement,1.0,1,True,1.0,True,1.0,0.04905215992647059,0.9998651258461808,0.013446083558596923,xml_name_correct,high,False,xml_and_embedded_images_highly_correlated;annotators_agree_on_embedded_filename;annotators_agree_strongly_on_current_xml;primary_annotation_exactly_repeats_declared_sample,True
1024,1024.jpg,691.jpg,691.jpg,691.jpg,True,1,1,craze,craze,"craze[281,780,727,900]","craze[281,780,727,900]",1024x1024,1024x1024,1024x1024,1024x1024,strong_agreement,1.0,1,True,1.0,True,1.0,0.3206265318627451,0.9998441861516096,0.013264044317728244,xml_name_correct,high,False,xml_and_embedded_images_highly_correlated;annotators_agree_on_embedded_filename;annotators_agree_strongly_on_current_xml;primary_annotation_exactly_repeats_declared_sample,True
1025,1025.jpg,693.jpg,693.jpg,693.jpg,True,1,1,hide_craze,hide_craze,"hide_craze[244,158,792,633]","hide_craze[248,163,792,634]",1024x1024,1024x1024,1024x1024,1024x1024,strong_agreement,0.9802420294116524,1,True,1.0,False,0.9564175168921449,0.4097771139705883,0.7594691757734826,0.46697403381196145,ambiguous,low,False,annotators_agree_on_embedded_filename;annotators_agree_strongly_on_current_xml;primary_annotation_exactly_repeats_declared_sample,True
1026,1026.jpg,696.jpg,696.jpg,696.jpg,True,2,2,hide_craze;hide_craze,hide_craze;hide_craze,"hide_craze[148,367,567,597];hide_craze[583,545,998,670]","hide_craze[148,367,567,597];hide_craze[583,545,998,670]",1024x1024,1024x1024,1024x1024,1024x1024,strong_agreement,1.0,2,True,1.0,True,1.0,0.003748276654411761,0.9998766258369468,0.00892313113228624,xml_name_correct,high,False,xml_and_embedded_images_highly_correlated;annotators_agree_on_embedded_filename;annotators_agree_strongly_on_current_xml;primary_annotation_exactly_repeats_declared_sample,True
1027,1027.jpg,698.jpg,698.jpg,698.jpg,True,1,1,hide_craze,hide_craze,"hide_craze[56,158,681,806]","hide_craze[56,158,681,806]",1024x1024,1024x1024,1024x1024,1024x1024,strong_agreement,1.0,1,True,1.0,True,1.0,0.387283624387255,0.7575438318466815,0.43083333940647317,ambiguous,low,False,annotators_agree_on_embedded_filename;annotators_agree_strongly_on_current_xml;primary_annotation_exactly_repeats_declared_sample,True
1028,1028.jpg,699.jpg,699.jpg,699.jpg,True,1,1,thunderstrike,thunderstrike,"thunderstrike[150,578,320,869]","thunderstrike[153,579,323,871]",1024x1024,1024x1024,1024x1024,1024x1024,strong_agreement,0.955833186697167,1,True,1.0,False,0.9452334593211927,0.37995270373774515,0.660685254025877,0.5947905190200273,ambiguous,low,False,annotators_agree_on_embedded_filename;annotators_agree_strongly_on_current_xml;primary_annotation_exactly_repeats_declared_sample,True
1029,1029.jpg,700.jpg,700.jpg,700.jpg,True,1,1,surface_injure,surface_injure,"surface_injure[305,102,1016,278]","surface_injure[305,102,1016,278]",1024x1024,1024x1024,1024x1024,1024x1024,strong_agreement,1.0,1,True,1.0,False,,0.3540422028186275,0.9995007053276871,0.021667212669083266,xml_name_correct,high,False,xml_and_embedded_images_highly_correlated;annotators_agree_on_embedded_filename;annotators_agree_strongly_on_current_xml;primary_annotation_exactly_repeats_declared_sample,True
1030,1030.jpg,701.jpg,701.jpg,701.jpg,True,1,1,craze,craze,"craze[227,253,919,1000]","craze[227,253,919,1000]",1024x1024,1024x1024,1024x1024,1024x1024,strong_agreement,1.0,1,True,1.0,False,0.9875628123882193,0.3150275735294118,0.9696695793076204,0.2009079578725192,ambiguous,low,False,annotators_agree_on_embedded_filename;annotators_agree_strongly_on_current_xml;primary_annotation_exactly_repeats_declared_sample,True
1031,1031.jpg,704.jpg,704.jpg,704.jpg,True,1,1,corrosion,corrosion,"corrosion[548,30,728,1003]","corrosion[548,30,728,1003]",1024x1024,1024x1024,1024x1024,1024x1024,strong_agreement,1.0,1,True,1.0,True,1.0,0.07855487898284313,0.9980624180592877,0.03534475215846852,xml_name_correct,high,False,xml_and_embedded_images_highly_correlated;annotators_agree_on_embedded_filename;annotators_agree_strongly_on_current_xml;primary_annotation_exactly_repeats_declared_sample,True
1032,1032.jpg,706.jpg,706.jpg,706.jpg,True,1,1,hide_craze,hide_craze,"hide_craze[142,303,683,625]","hide_craze[142,303,683,625]",1024x1024,1024x1024,1024x1024,1024x1024,strong_agreement,1.0,1,True,1.0,True,1.0,0.5213120404411764,0.5151019044151397,0.6078986187372563,ambiguous,low,False,annotators_agree_on_embedded_filename;annotators_agree_strongly_on_current_xml;primary_annotation_exactly_repeats_declared_sample,True
1033,1033.jpg,708.jpg,708.jpg,708.jpg,True,1,1,thunderstrike,thunderstrike,"thunderstrike[270,103,616,281]","thunderstrike[270,103,616,281]",1024x1024,1024x1024,1024x1024,1024x1024,strong_agreement,1.0,1,True,1.0,True,1.0,0.23152477787990197,0.9795029595309965,0.1101366572012824,ambiguous,low,False,annotators_agree_on_embedded_filename;annotators_agree_strongly_on_current_xml;primary_annotation_exactly_repeats_declared_sample,True
1034,1034.jpg,709.jpg,709.jpg,709.jpg,True,1,1,hide_craze,hide_craze,"hide_craze[342,300,430,772]","hide_craze[342,300,430,772]",1024x1024,1024x1024,1024x1024,1024x1024,strong_agreement,1.0,1,True,1.0,True,1.0,0.1592266007965686,0.9997430545189588,0.016350644147852093,xml_name_correct,high,False,xml_and_embedded_images_highly_correlated;annotators_agree_on_embedded_filename;annotators_agree_strongly_on_current_xml;primary_annotation_exactly_repeats_declared_sample,True
1035,1035.jpg,71.jpg,71.jpg,71.jpg,True,1,1,craze,craze,"craze[108,377,1011,783]","craze[108,377,1011,783]",1024x1024,1024x1024,1024x1024,1024x1024,strong_agreement,1.0,1,True,1.0,True,1.0,0.2124435125612745,0.9996466747118615,0.017768755608451575,xml_name_correct,high,False,xml_and_embedded_images_highly_correlated;annotators_agree_on_embedded_filename;annotators_agree_strongly_on_current_xml;primary_annotation_exactly_repeats_declared_sample,True
1036,1036.jpg,710.jpg,710.jpg,710.jpg,True,1,1,craze,craze,"craze[120,439,917,870]","craze[120,439,917,870]",1024x1024,1024x1024,1024x1024,1024x1024,strong_agreement,1.0,1,True,1.0,False,0.9847478225643103,0.2634191176470588,0.9999152881039088,0.010470999560581128,xml_name_correct,high,False,xml_and_embedded_images_highly_correlated;annotators_agree_on_embedded_filename;annotators_agree_strongly_on_current_xml;primary_annotation_exactly_repeats_declared_sample,True
1037,1037.jpg,712.jpg,712.jpg,712.jpg,True,1,1,corrosion,corrosion,"corrosion[467,27,608,1005]","corrosion[467,27,608,1005]",1024x1024,1024x1024,1024x1024,1024x1024,strong_agreement,1.0,1,True,1.0,False,,0.0031556372549019604,0.9999577588912631,0.0063819928637784615,xml_name_correct,high,False,xml_and_embedded_images_highly_correlated;annotators_agree_on_embedded_filename;annotators_agree_strongly_on_current_xml;primary_annotation_exactly_repeats_declared_sample,True
1038,1038.jpg,713.jpg,713.jpg,713.jpg,True,1,0,craze,,"craze[281,13,583,780]",,1024x1024,1024x1024,1024x1024,1024x1024,object_count_disagreement,,1,True,1.0,False,,0.17216509650735295,0.9997184533508505,0.015940586552371093,ambiguous,low,False,xml_and_embedded_images_highly_correlated;annotators_agree_on_embedded_filename;primary_annotation_exactly_repeats_declared_sample,True
1039,1039.jpg,715.jpg,715.jpg,715.jpg,True,1,1,craze,craze,"craze[298,105,653,652]","craze[295,101,655,647]",1024x1024,1024x1024,1024x1024,1024x1024,strong_agreement,0.9701927758008904,1,False,0.2463743522672715,False,0.24458555461787046,0.19514973958333331,0.3822120392910488,0.83524717042522,ambiguous,low,False,annotators_agree_on_embedded_filename;annotators_agree_strongly_on_current_xml;primary_classes_match_declared_sample,True
1040,1040.jpg,716.jpg,716.jpg,716.jpg,True,2,2,craze;craze,craze;craze,"craze[600,114,734,963];craze[761,360,1024,917]","craze[600,114,734,963];craze[761,360,1024,917]",1024x1024,1024x1024,1024x1024,1024x1024,strong_agreement,1.0,2,True,1.0,False,0.9890169943352216,0.07855679381127449,0.9996724479661088,0.016559312022181655,xml_name_correct,high,False,xml_and_embedded_images_highly_correlated;annotators_agree_on_embedded_filename;annotators_agree_strongly_on_current_xml;primary_annotation_exactly_repeats_declared_sample,True
1041,1041.jpg,717.jpg,717.jpg,717.jpg,True,2,2,craze;hide_craze,craze;hide_craze,"craze[620,114,859,492];hide_craze[478,522,698,835]","craze[624,110,856,494];hide_craze[478,522,698,835]",1024x1024,1024x1024,1024x1024,1024x1024,strong_agreement,0.9780690357088719,2,True,1.0,False,0.9557096224481185,0.33005610447303924,0.8147596898761885,0.4783389987799367,ambiguous,low,False,annotators_agree_on_embedded_filename;annotators_agree_strongly_on_current_xml;primary_annotation_exactly_repeats_declared_sample,True
1042,1042.jpg,72.jpg,72.jpg,72.jpg,True,1,1,corrosion,corrosion,"corrosion[462,378,503,944]","corrosion[462,378,503,944]",1024x1024,1024x1024,1024x1024,1024x1024,strong_agreement,1.0,1,True,1.0,False,,0.06603190104166666,0.9996430846981839,0.020175324605553366,xml_name_correct,high,False,xml_and_embedded_images_highly_correlated;annotators_agree_on_embedded_filename;annotators_agree_strongly_on_current_xml;primary_annotation_exactly_repeats_declared_sample,True
1043,1043.jpg,722.jpg,722.jpg,722.jpg,True,1,1,corrosion,corrosion,"corrosion[116,2,600,1024]","corrosion[116,2,600,1024]",1024x1024,1024x1024,1024x1024,1024x1024,strong_agreement,1.0,1,True,1.0,True,1.0,0.1509143305759804,0.988836783221528,0.10614479551756581,xml_name_correct,high,False,xml_and_embedded_images_highly_correlated;annotators_agree_on_embedded_filename;annotators_agree_strongly_on_current_xml;primary_annotation_exactly_repeats_declared_sample,True
1044,1044.jpg,723.jpg,723.jpg,723.jpg,True,1,1,hide_craze,hide_craze,"hide_craze[128,164,445,272]","hide_craze[128,164,445,272]",1024x1024,1024x1024,1024x1024,1024x1024,strong_agreement,1.0,1,True,1.0,False,0.96973119494014,0.30599628523284306,0.9264488584445278,0.1771235053094109,ambiguous,low,False,annotators_agree_on_embedded_filename;annotators_agree_strongly_on_current_xml;primary_annotation_exactly_repeats_declared_sample,True
1045,1045.jpg,727.jpg,727.jpg,727.jpg,True,1,1,corrosion,corrosion,"corrosion[700,149,833,764]","corrosion[700,149,833,764]",1024x1024,1024x1024,1024x1024,1024x1024,strong_agreement,1.0,1,True,1.0,True,1.0,0.19415594362745098,0.9804388917550971,0.12817489557207445,xml_name_correct,high,False,xml_and_embedded_images_highly_correlated;annotators_agree_on_embedded_filename;annotators_agree_strongly_on_current_xml;primary_annotation_exactly_repeats_declared_sample,True
1047,1047.jpg,731.jpg,731.jpg,731.jpg,True,1,0,craze,,"craze[587,6,672,1020]",,1024x1024,1024x1024,1024x1024,1024x1024,object_count_disagreement,,1,True,1.0,False,,0.2683517156862745,0.8515651070775146,0.39860038280775034,ambiguous,low,False,annotators_agree_on_embedded_filename;primary_annotation_exactly_repeats_declared_sample,True
1049,1049.jpg,733.jpg,733.jpg,733.jpg,True,2,2,corrosion;corrosion,corrosion;corrosion,"corrosion[2,395,489,503];corrosion[514,422,1022,583]","corrosion[2,395,489,503];corrosion[514,422,1022,583]",1024x1024,1024x1024,1024x1024,1024x1024,strong_agreement,1.0,2,True,1.0,True,1.0,0.418801700367647,0.5542690446719291,0.8400182173212173,ambiguous,low,False,annotators_agree_on_embedded_filename;annotators_agree_strongly_on_current_xml;primary_annotation_exactly_repeats_declared_sample,True
1050,1050.jpg,735.jpg,735.jpg,735.jpg,True,1,1,crack,crack,"crack[316,14,644,405]","crack[316,14,644,405]",1024x1024,1024x1024,1024x1024,1024x1024,strong_agreement,1.0,1,True,1.0,False,0.9565110148457613,0.4310968137254902,0.7164642367838945,0.6360425331968287,ambiguous,low,False,annotators_agree_on_embedded_filename;annotators_agree_strongly_on_current_xml;primary_annotation_exactly_repeats_declared_sample,True
1051,1051.jpg,74.jpg,74.jpg,74.jpg,True,1,1,craze,craze,"craze[425,688,850,836]","craze[425,688,850,836]",1024x1024,1024x1024,1024x1024,1024x1024,strong_agreement,1.0,1,True,1.0,True,1.0,0.36947476256127454,0.9492921541994402,0.16733078448621458,ambiguous,low,False,annotators_agree_on_embedded_filename;annotators_agree_strongly_on_current_xml;primary_annotation_exactly_repeats_declared_sample,True
1052,1052.jpg,75.jpg,75.jpg,75.jpg,True,2,2,surface_injure;surface_injure,surface_injure;surface_injure,"surface_injure[103,586,177,1017];surface_injure[727,6,1024,325]","surface_injure[100,587,174,1012];surface_injure[723,10,1024,326]",1024x1024,1024x1024,1024x1024,1024x1024,strong_agreement,0.9411441104137664,2,True,1.0,False,0.9411441104137664,0.20398954503676475,0.9994908593356434,0.021680980695679475,xml_name_correct,high,False,xml_and_embedded_images_highly_correlated;annotators_agree_on_embedded_filename;annotators_agree_strongly_on_current_xml;primary_annotation_exactly_repeats_declared_sample,True
1053,1053.jpg,76.jpg,76.jpg,76.jpg,True,1,1,craze,craze,"craze[172,181,694,606]","craze[172,181,694,606]",1024x1024,1024x1024,1024x1024,1024x1024,strong_agreement,1.0,1,True,1.0,True,1.0,0.15696327359068626,0.7186092427863037,0.5977102841921259,ambiguous,low,False,annotators_agree_on_embedded_filename;annotators_agree_strongly_on_current_xml;primary_annotation_exactly_repeats_declared_sample,True
1054,1054.jpg,78.jpg,78.jpg,78.jpg,True,1,1,crack,crack,"crack[527,169,670,761]","crack[529,174,666,757]",1024x1024,1024x1024,1024x1024,1024x1024,strong_agreement,0.9437886453063519,1,True,1.0,False,0.9437886453063519,0.3087335324754902,0.8807056386410366,0.39265442571650416,ambiguous,low,False,annotators_agree_on_embedded_filename;annotators_agree_strongly_on_current_xml;primary_annotation_exactly_repeats_declared_sample,True
1055,1055.jpg,8.jpg,8.jpg,8.jpg,True,1,1,crack,crack,"crack[484,60,617,658]","crack[484,60,617,658]",1024x1024,1024x1024,1024x1024,1024x1024,strong_agreement,1.0,1,True,1.0,True,1.0,0.2772518382352941,0.9971339171965428,0.055705309267103625,xml_name_correct,high,False,xml_and_embedded_images_highly_correlated;annotators_agree_on_embedded_filename;annotators_agree_strongly_on_current_xml;primary_annotation_exactly_repeats_declared_sample,True
1056,1056.jpg,84.jpg,84.jpg,84.jpg,True,1,1,thunderstrike,thunderstrike,"thunderstrike[620,608,766,872]","thunderstrike[620,608,766,872]",1024x1024,1024x1024,1024x1024,1024x1024,strong_agreement,1.0,1,True,1.0,True,1.0,0.3570867800245098,0.8136392637824978,0.4313514227271445,ambiguous,low,False,annotators_agree_on_embedded_filename;annotators_agree_strongly_on_current_xml;primary_annotation_exactly_repeats_declared_sample,True
1057,1057.jpg,85.jpg,85.jpg,85.jpg,True,1,1,crack,crack,"crack[484,166,542,220]","crack[484,166,542,220]",1024x1024,1024x1024,1024x1024,1024x1024,strong_agreement,1.0,1,True,1.0,True,1.0,0.3557578890931372,0.9992536041745,0.0315813699201183,xml_name_correct,high,False,xml_and_embedded_images_highly_correlated;annotators_agree_on_embedded_filename;annotators_agree_strongly_on_current_xml;primary_annotation_exactly_repeats_declared_sample,True
1058,1058.jpg,89.jpg,89.jpg,89.jpg,True,2,2,crack;crack,crack;crack,"crack[106,333,191,644];crack[383,100,592,528]","crack[106,333,191,644];crack[386,96,591,524]",1024x1024,1024x1024,1024x1024,1024x1024,strong_agreement,0.981498999054051,2,True,1.0,False,0.981498999054051,0.32306410845588235,0.9667900082812028,0.20969132800236256,ambiguous,low,False,annotators_agree_on_embedded_filename;annotators_agree_strongly_on_current_xml;primary_annotation_exactly_repeats_declared_sample,True
1059,1059.jpg,9.jpg,9.jpg,9.jpg,True,1,1,hide_craze,hide_craze,"hide_craze[612,714,812,953]","hide_craze[615,714,808,952]",1024x1024,1024x1024,1024x1024,1024x1024,strong_agreement,0.9611525704809287,1,False,0.6297678275290216,False,0.6552214985118405,0.31617934283088234,0.7425149900041358,0.5204068495057826,ambiguous,low,False,annotators_agree_on_embedded_filename;annotators_agree_strongly_on_current_xml;primary_classes_match_declared_sample,True
1062,1062.jpg,94.jpg,94.jpg,94.jpg,True,2,2,crack;crack,crack;crack,"crack[273,394,319,594];crack[428,266,566,536]","crack[273,394,319,594];crack[431,267,563,540]",1024x1024,1024x1024,1024x1024,1024x1024,strong_agreement,0.9700138739823565,2,True,1.0,False,0.9749872930098178,0.23408873314950981,0.9997535928307492,0.01690999787959585,xml_name_correct,high,False,xml_and_embedded_images_highly_correlated;annotators_agree_on_embedded_filename;annotators_agree_strongly_on_current_xml;primary_annotation_exactly_repeats_declared_sample,True
