source_image_id,filename,extension,file_size_bytes,sha256,decoded_width,decoded_height,image_mode,decoding_succeeded,decoding_error,number_of_annotated_objects,official_split,xml_width,xml_height,xml_dimensions_match,pixel_sha256,dhash64
99,99.jpg,.jpg,108790,96e3be88150041069f94753f02a6294f030526febd056d866392fdc39da796a0,1024,1024,RGB,True,,1,validation,1024,1024,True,b0060d425ed69f8a58684e51e6d3fc6385d5e113badacec8df22c4d7d003edeb,bb9f77ffffff1f8f
100,100.jpg,.jpg,54290,1ca79058b7194215941abc691cd925eb4b009a799ff6953900a71754912be6db,1024,1024,RGB,True,,1,validation,1024,1024,True,717a24fbedb020b2b88085c625d7373584ed8cc99504033103eff87bf2e6af2a,0b1b19191d1d0d0f
101,101.jpg,.jpg,40468,1d505ddbecfb3ce7a041fd37a2c5cdb35d9f954caae0133690a0c87c6ff7be79,1024,1024,RGB,True,,1,train,1024,1024,True,ff9bcb2448280a93af7ecd60a0fc631d8bfbefcc3e3177cc496ba68535464ac1,f030f0f030000000
102,102.jpg,.jpg,46962,78ba890b2ce45e0e5298d34f3910fa2a3b670d8939c43ecb522ffc73ff744ea4,1024,1024,RGB,True,,1,train,1024,1024,True,089a3d7bf218e33003a2a48f5809dcb68f7fb456b52be01f1ff72c3ec322b5ad,0f0f0f3713131e3c
103,103.jpg,.jpg,39817,71a3c3fe603324f7dc4eed16cae9e587a55165173c2a34eed1fbca119f132c9a,1024,1024,RGB,True,,1,test,1024,1024,True,a9928b492fdbfdeb8ab0dc8fa5c2bd2e78c15453ce69bff981a75119b92de32b,1e78f0f8b103070f
104,104.jpg,.jpg,29304,ad9d93aa6a6e625996e2f3f79bc37347939b7341ad0d8c546aadc259662c0750,1024,1024,RGB,True,,1,train,1024,1024,True,d9a6a013803d34a51f56125250b2260f715d43976b215b042542119f1041b762,13337371f1333333
105,105.jpg,.jpg,39962,8c974b0936b6f2d48f469f77890f762afaf4fe9c3fadb1136559117980614d1e,1024,1024,RGB,True,,1,train,1024,1024,True,5532e88455b52cceb6db328e8fb728d29f894bbd8c52ce50e28bcd0fec5ede96,0f0f87c3f1783c1e
106,106.jpg,.jpg,45004,1ff35d6ac3dbdccd4b9d348a18ef58aeeca5decc22349bb3f23edf89bb8b102d,1024,1024,RGB,True,,7,train,1024,1024,True,7846834d86b771ec91c53ba25cd07fbd7406713b9d99f9764eee53015a747743,fcf8787878f88b8b
107,107.jpg,.jpg,75267,d00da8b41e228b0fbd654f95d05222e9858ab6da05950acedd75c05592b5a916,1024,1024,RGB,True,,2,train,1024,1024,True,7216ad1fd3c88cc58ffabd3fdc9167743b4d6407ed35fe6ffef13a6ab2e6e31b,215182f0d0dcd95f
108,108.jpg,.jpg,66068,0796cf2130ead12ec22b078adfba60781810abfaab9a083638db4eda897d8ee9,1024,1024,RGB,True,,3,validation,1024,1024,True,762a5e3e23318f32b50f21b7f4d536c097b2e9bfcee49130c1b1e2292b1be55f,747c7cfcdcd8494d
109,109.jpg,.jpg,138615,79e8b1b76bd87b705fff5d66f1441080091e33020b7edd9417686ca86a6b1326,1024,1024,RGB,True,,1,train,1024,1024,True,2e8fd8ba8e4eccb1e2fc86d3faa205b408c05904dd15071a9af2c09f1a980a4a,0f070707070f0f1f
110,110.jpg,.jpg,72304,c1e06e22bd5ad9822485901953f67eb3771d3ab7c93f1d8eed0cc2aa8f4ac856,1024,1024,RGB,True,,1,train,1024,1024,True,5b288b60415195b13ab3528f567f42354c42cd2b73681e44c305d7624e979888,ff97ffffffffffff
111,111.jpg,.jpg,42658,61380e22e62d233997c7aa36692b52476041c972063ef4bbd2ac6a4bfc444b98,1024,1024,RGB,True,,1,validation,1024,1024,True,32747db9881e9af2c91f1343ba89618ed76babc5a27c6e50f4565ed6baeeda52,1f17317131501819
112,112.jpg,.jpg,101556,5e002b7972ff197bd5e6e06cc900b2669796c79f8a66fb8373a185fb77044875,1024,1024,RGB,True,,2,test,1024,1024,True,c2ad35cfeaa0917da2d08e0ab8fe7910dc10e94fd6b0659ebea7403dbf3b3878,9090f0e16361391f
113,113.jpg,.jpg,55195,3f22db88431983f7ffb633a61b11e10c53b23eb4c26258f41abea1abf6463b80,1024,1024,RGB,True,,2,train,1024,1024,True,f5e8f751e2e6facac5f56b2e2a5a6d32238f40b257d2e0dae823fd6937fe2b66,f0e0e0e0f0e0e0e0
114,114.jpg,.jpg,97707,a3f1e6d8c3b6156f61a7e376b7afc871416997ef6b19ea5bbf76f7c77c114d14,1024,1024,RGB,True,,2,validation,1024,1024,True,5a1bddc5c631034843654b36084f7050f22d84714d380e91cacd2510ff4e1818,f8f8f9d9db5bdacb
115,115.jpg,.jpg,85934,65c67b4a2c1154b1f10f554596607a3723a0e685a38ffb155f9e658f7c3830fc,1024,1024,RGB,True,,2,train,1024,1024,True,1d82bfd5f3ade2621f9fa59695694d569ef6a5e2bb2f8c8cbec40f73c3281a3e,dbd3d3f3b3b3f3e3
116,116.jpg,.jpg,221726,2602355ad79fe4d53313538073e8c29247d906c9e868ff6606cdf4f6684f8e45,1024,1024,RGB,True,,3,train,1024,1024,True,91550d89eb44d24ccc0e8492f5e606259cdf1fb0b18b90f950b3ee41d2c12e22,383838181d1e5e1e
117,117.jpg,.jpg,126172,030e755022350316a084bf6ac22171b7af4e712e7283d065669dc418090a96bd,1024,1024,RGB,True,,1,validation,1024,1024,True,cfe8f53c8a53cefaa85926653ae04bab0b6dd93dd6c2999a0d91301db480e780,8383931030385cd9
118,118.jpg,.jpg,160407,e7e8b96b6cf08d2a92a62188b1784f126a8fb0650de35657929304a79729b1da,1024,1024,RGB,True,,1,train,1024,1024,True,ac46224b8188b89882ebd63fd44af6de7b12bc46fb6922385313e3687188633b,cf0f040404040404
119,119.jpg,.jpg,106360,e1ff0817e976bd6344f10a721aac39fa845bd140521ce025d778fab288563652,1024,1024,RGB,True,,1,train,1024,1024,True,abc2ad198fc7d715c066a7e9c9b0da1e7eb862ad1c8ef6bc63e177146acc75ea,2f0f0b090888c8c8
120,120.jpg,.jpg,46708,755f66288d8ae14658f556b6f26965cad9328ca2e81901c04987f5d4df67fe1e,1024,1024,RGB,True,,1,train,1024,1024,True,f2370e7b6a9fa4426537be08b10c1b32c040309f0651ff95aa44faaccab438f2,7a7afafa7a7a7818
121,121.jpg,.jpg,87456,00335f01ea58c32174b9937efc402c046530b26f2227cbdbe92ab23b1cd620a9,1024,1024,RGB,True,,1,train,1024,1024,True,53056e711aaf415d7791e27b720175701441fbf4aad1e313d1fa3ced29128b4a,261e050401010000
122,122.jpg,.jpg,128312,b759c84c4e1c8578cfd3e102901bdef813726e39601ce925b2400484d2649cb1,1024,1024,RGB,True,,2,train,1024,1024,True,d4a7c46d83edbf87f20ca8c0a2e1bf0bf1125ca9bde7f17ec53ba19be7c15c4c,3f1f079fbf3f0fdf
123,123.jpg,.jpg,53969,3c635fd971547687af7f0dd46c026f81eebe4e7efc89f9e5717c3b8f72fed5da,1024,1024,RGB,True,,3,validation,1024,1024,True,16ec91875a3dc52b02f9f89979ee9456e549418530a579b03d371d13ff454d12,70f0f0d6e6f67030
124,124.jpg,.jpg,86072,e4d879d0a86d49df79feaf25888b4dcfe63f9201663aa8081143f55c5db347b4,1024,1024,RGB,True,,1,train,1024,1024,True,bdd10086df7f2e435165b22fedbfe801827eca52cc3732f17b54ac2f1f33a5d8,0f0f4f4f4f4f4f0f
125,125.jpg,.jpg,61459,7a156f8839b50576e49dd6cacfe39d344896df4142ec244891278e3cdef34c3f,1024,1024,RGB,True,,2,train,1024,1024,True,46be52ca00c64a1fbe1deac08165fb0c65aeffe08419279bb343dc9df6151103,c771feff6f7f7e3a
126,126.jpg,.jpg,46764,07999ec21dd74b4e703e6ac1ced0e3bd5a2c4afdfbe6fea94795338d11fb3c8c,1024,1024,RGB,True,,4,train,1024,1024,True,718cb6fa5f74c6137ffda3630b426c224622978dcd60a6e3340fc360dd0bdbf5,1e78f8f9e98b0e1c
127,127.jpg,.jpg,125125,e68ce1a84ce72e989b39a91d6a9849af1dc74ac5b49b6afcf0b8d4b6088e08f1,1024,1024,RGB,True,,2,train,1024,1024,True,a5c0491ae815007f7d2d566d1e76bb19525a15a7cec6cdbe75b26cff66ce8c87,0000000001010001
128,128.jpg,.jpg,48354,dd1585d99365a70ac588f1427a24d1d73d509cc8df0c99b9e817ceaa2c1a7736,1024,1024,RGB,True,,1,validation,1024,1024,True,f768fd711152a0ac06bec368004813166ffb6e6ffac497715197a7a0c25225da,0808080808080000
129,129.jpg,.jpg,37881,90fa13b881c4e4aced3e239db24fdec31b7f616a1d61900900a7c3fbe4efbbc2,1024,1024,RGB,True,,1,train,1024,1024,True,679e731c83bf5d21165e14d35284e6a4b58ff72c6db9149c78b3afad13149985,73b0703020048282
130,130.jpg,.jpg,73076,b638a40db9eb3630b36aa49d9a4e29b1c5926591870e28a8f1eab18de76cd910,1024,1024,RGB,True,,2,train,1024,1024,True,decaaebe22f3e1c9b05a806630927116aa798af484266dd1e23ffe138079d0f6,f7e3a92d2e6f4f44
131,131.jpg,.jpg,31368,c42157ddfef6bf7fb1c49639f735cc337e75bcc82b718072f5383b22be6ba11f,1024,1024,RGB,True,,1,validation,1024,1024,True,517095e0cab1c173d75b50c048ebc92f9ffbefc009dae8211f85f672950fd724,f6f2f2f2f2f2e2e2
132,132.jpg,.jpg,152028,37591000040d0933110a60ac8415fdc6a96eeafd255b71c0ae2ed08a54d23415,1024,1024,RGB,True,,2,train,1024,1024,True,05ca142c42d3ae1911a7ff2f05c4500e38ba1611b5ef5b552e70eaaefc32462a,30f0fcfdcff8f0f0
133,133.jpg,.jpg,40331,2e3d2a62d6f69d24656edbeb6c930a1f7540b749f23c946caad4e40f2dd97ca9,1024,1024,RGB,True,,1,train,1024,1024,True,e66f38ca3ce18a30e2136a375c718db1af7a9020b89fbd66d7b25409ea2eeda2,f6b0f49310d0c0e1
134,134.jpg,.jpg,38488,3e1c664008fcdcfceb7f9f483855e192c7fa5296e11b42e78936e9aaf9247ee3,1024,1024,RGB,True,,1,train,1024,1024,True,3dc06bf6b3d7bc436ddc3603c70311578c13abe9a8c1aee30f1b18b1c113193c,0717737173e4e167
135,135.jpg,.jpg,74845,f86938685edc40290017a67fe3909c5b8a7d8b756a09c152aaf3811eaceda5f3,1024,1024,RGB,True,,3,validation,1024,1024,True,2f31a24fbdc67e99f11922184c7d7fb7368c42af02f1683c09d9b96ee23abe91,0f8fc7e3d1dcfe3e
136,136.jpg,.jpg,63640,21f18a1a901731c7ba0f3b7b2c5c7e59df8b2859f210be10397b06827e7db129,1024,1024,RGB,True,,1,train,1024,1024,True,03212ee96069526c46b28ebfb80483f9788ec7fe6dd53083456e918a828d41ef,4bcecf6f3fdbc72d
137,137.jpg,.jpg,66933,b37eef8407f82b758654ff8629ad0c50562574148720e9c77497cc9c4b5dd5f2,1024,1024,RGB,True,,1,train,1024,1024,True,a285f72557ae8b8f134b3a8051b75bcd5fceba09d3ca64deb03bd5a471420158,0606060f06c4cc1e
138,138.jpg,.jpg,53495,6b3377dbe8f542477992dff3e446e7129e98a7ffc7169577f2ae24b2af2e7c51,1024,1024,RGB,True,,1,train,1024,1024,True,54be0c2ed4a33214a7f66a3063727ee4b859846986effce2f448ccca6cf531e1,07050721170f3773
139,139.jpg,.jpg,220904,d48217b6dd85bdc5075dad31b9c9b4de1e7781d885e104dd62df2d73c9f1e140,1024,1024,RGB,True,,3,train,1024,1024,True,6b0f4680c6871bdb92dfb33fa7c1c1c2114715f3e49670c225cb460b16f45820,bf9fdf6771b0b8fe
140,140.jpg,.jpg,131079,569b7b6448c6656b610e9c49d03f1371606b4be4cc99707c501f0a57ab7d58c5,1024,1024,RGB,True,,2,train,1024,1024,True,a107d8fec29beadee07d23be1f4bbed1ccdb7d81d10eb029e44611e9420971ec,7c3d1c1e0f03c1f0
141,141.jpg,.jpg,39373,6cd981d735ba90b8e259c1f1a77cb3a9d267747b1b9ca63102462ab13b391eb0,1024,1024,RGB,True,,1,test,1024,1024,True,1b0a4ff0bb333860cb61c5c3fa053029c03b63ecdf78f253a5cc94f3b4bdb48b,83e1d0e0723f1f0f
142,142.jpg,.jpg,428193,082ccd44015dee68883dddb8c5e6853155b443cb5ddbf5cbcd9a22242c40b9d1,1024,1024,RGB,True,,1,test,1024,1024,True,37f5db35cdb3cf22c19f04fb4250b1e173d670a947b942070495d2d72c22fa3e,070f0fc48c898922
143,143.jpg,.jpg,44979,24adf44c1878b21233f74d4f874aee62561cf0436c0418180653bfed09de29ab,1024,1024,RGB,True,,1,validation,1024,1024,True,599b6c52692544d12d0728e708d21af2d1ce28d005b46b01d6192afd1b9bb946,1f17130b191c0b1b
144,144.jpg,.jpg,26651,11b4df33ce9231c6c77cacd169ea1348cf212d647b1e0c1cd4cc2d57c4413d9f,1024,1024,RGB,True,,4,train,1024,1024,True,89ad53b84dd7fb77f8c5e7e22ab5edba12e5ee4ad540a5e9b82598a4a370937c,0000000000000000
145,145.jpg,.jpg,31098,021d5cffdd15d27fbc31fdcc7901f63f496d91f8e209e6a032101532968494c9,1024,1024,RGB,True,,1,train,1024,1024,True,0560464119ef8078c44ef9eb825c2fe39882cf2132c7d6d8f94e68faccfb3ba2,0101030f1e78f0c0
146,146.jpg,.jpg,48687,f1940ba411199b864416e5a6561c94dce1b5e738d2238f1ac73beb82295a7dce,1024,1024,RGB,True,,1,test,1024,1024,True,79f34516503f6ad50a04fd0d90b42902ae94aaf90db70e0472200083936b3cdf,0303272767402030
147,147.jpg,.jpg,53920,2f9d4e149c9bb14c295b2441e148d1bfcd871808bc543c6fdb568ae3463afe1a,1024,1024,RGB,True,,1,train,1024,1024,True,24732349f849b05a64ec25c98ac8060ea055590662dd886aa3e7bf0d878d3f66,6161e36361e3a120
148,148.jpg,.jpg,37776,138497904d2ba295f066c200af2a6330d5551db2a553111c9b6d8769cc73a811,1024,1024,RGB,True,,2,train,1024,1024,True,89c83461d6b727085d36da5bd9c7f7fa6d7926add41e06bb841c890fbf306d90,31f1f1f1f1f1f1f2
149,149.jpg,.jpg,65009,c246a3aaacfde1562e5b32c88fd77f73a8737bc9e158cc80d7efe1c508704a37,1024,1024,RGB,True,,1,train,1024,1024,True,183847e7de992722aa9a9931c35fa96eba51ce783b5f856e12e223dd8b25d859,0000000000808080
150,150.jpg,.jpg,64717,cc1281292d788bd39985eb378e9e64ae881316f0cef07feff7f15330db91890a,1024,1024,RGB,True,,2,train,1024,1024,True,0245757d5e8e1f64522250c9c209534d1e54503a0709fc86e66d2fb6727ad55e,3f000300090f0002
151,151.jpg,.jpg,29205,2c5424381346d24799f1de7842b1a1b0626aa1aa936a1b9243a40d431d430171,1024,1024,RGB,True,,1,train,1024,1024,True,5b00cebcd38517d7972c5c3ef287e1c3ead44dba16c277bc36567d025ba6ca2b,0000000000001010
152,152.jpg,.jpg,66033,1f89ade802cf2d647481e146136981d19f0f6668a9a4f43b1da956720445f015,1024,1024,RGB,True,,2,train,1024,1024,True,ae91cb6ab17fc227f07c70f2667d74ae07c452453204f2383b709bc91e10fe7d,000019112b3b3b39
153,153.jpg,.jpg,194416,d75ae5258cf6eb97a3b1184a7bba75917ba5ffb708b9fd44b7b46f0b893e1eab,1024,1024,RGB,True,,1,train,1024,1024,True,c6a488ae839c811993799959c435f3609b892d72c524c4cbdec5de2c907ba1ce,1b0b19387c3ca42e
154,154.jpg,.jpg,93640,d0804461562feedefbdd2995d35ac301d846b034421e4f1ad454dde611e5a964,1024,1024,RGB,True,,2,train,1024,1024,True,6170b5e4e5710054532b014ea04f092d39de3cdf5f23fb7e6f3454904e564f40,67d313130b080c04
155,155.jpg,.jpg,76233,0895c2d2474458a6e002bd7dcb3d4202e5c821d65ed4d8d370fc6d7a06689500,1024,1024,RGB,True,,5,train,1024,1024,True,cf4e6ae7dc1209f257c9051f51deba2f6a597f92f170a972d8f3aa4e61c2ec1e,0107607070604103
156,156.jpg,.jpg,62712,e7562d89735f991810654f47a43eec8a05e1c4c9e4e3708e882963bc7fb2b29a,1024,1024,RGB,True,,1,test,1024,1024,True,93a0135f11cadc16df09714fda58070f835f3e291ee678d8284639712ea0ad2a,fcf4e2c2c1c38f3f
157,157.jpg,.jpg,48322,e75d2ce53db72043de719239dccbe5d7c88d2d7f1d810c2af7f0bb1aec2164e0,1024,1024,RGB,True,,1,train,1024,1024,True,70e79f57d847539517b194b09132baf1683572900f9df88e72c1aa1a92ec7dc1,ffffffe747373938
158,158.jpg,.jpg,65770,4069d10ab2a992922156152ea209a11ff9bd95ddf5b108df492123aafedef52a,1024,1024,RGB,True,,2,train,1024,1024,True,145c6a7fea6ff310553084e54158f35c209dc33dc9a9ef1a56f3981025ba6f97,c2c6470705030706
159,159.jpg,.jpg,36687,ffe6823c203249fe651476a2ec2666c9a263c368793a62b33ef757a1026898e4,1024,1024,RGB,True,,1,train,1024,1024,True,128a271f06c2de9034118a905d595cd6ccde1b0666f52e14ca5220ead5b16885,9f1a31f3f2d497b6
160,160.jpg,.jpg,68988,d9c79d5eeb0a3cdb932e7d00aae077f1a9aaf3aa70fac3af7081a5fee3d3d9a1,1024,1024,RGB,True,,1,train,1024,1024,True,c816a8102a10d2007af861a9bb1ab9683f45f3dcdf883aaadcca1ff00beefe7c,39393939d91191e1
161,161.jpg,.jpg,67002,b214a5bc1c974f921478386ec25ca1ac7176743427ab1bb8bbaebf110406eb67,1024,1024,RGB,True,,1,test,1024,1024,True,66ee9ebee17ec691cbc9e60e8775dddd82c6a7e2d66012466d0cfa43867034a7,763737171f1f8fc6
162,162.jpg,.jpg,60848,a24a2a4b29087528f422262f6da3b27fad72fbf20d012568f85828e7923274b3,1024,1024,RGB,True,,2,train,1024,1024,True,bd73f8362363e94077a0b08404248a80d230866cc27cdd073af8688d869169e0,ce68e8e7e6e4e364
163,163.jpg,.jpg,53765,7f63414ac85ff9a12b6f411236e2b500e1bea8422b8d8a6008e8f2dc7992a3cf,1024,1024,RGB,True,,1,test,1024,1024,True,c8d91309283c4ab29d6a3fc0824417e1d56b2d37e823cee07fb3bbfbc91a1f0f,83828282c0c18706
164,164.jpg,.jpg,37923,1dd6e9e97944e7d6d644285f3690163621bd9c4bc8f286d7c908ea167fa0fab5,1024,1024,RGB,True,,1,train,1024,1024,True,8492747c863236d202b66018c81be209865cd1c84411588c3b857454eebb679b,03171736f030282c
165,165.jpg,.jpg,49102,f223e48f0afeb23258cd6f12df6b14f20476a3b43dd3489bec368cc7b50052f4,1024,1024,RGB,True,,2,validation,1024,1024,True,80ce02d62fb89428207d883582230c7598e2044c0bef16f92bd84d1254a267d8,31190c0e87830949
166,166.jpg,.jpg,32424,1141e1cefdae6d26d265fb927ceb6de6b359b75b4b3d38252a780452ebee9c12,1024,1024,RGB,True,,1,test,1024,1024,True,c9052f5fb813f47c86a0cda9ebbb8c8af5d27f8daefd0121baef9ef2ea3db6e1,0f6ff72707000c07
167,167.jpg,.jpg,48446,e12fbe908638a0fffae0e640170900d8e6fa757a5258f25cffe610117521cc10,1024,1024,RGB,True,,2,test,1024,1024,True,355730f38d0b3987ac921a5af8fd7998beee6c67fa897dd76577cf0e0f6be9f3,4eccbc1911111010
168,168.jpg,.jpg,31894,145374c329e412adc22638298e2261e9c180f5a7c80c6f288d18d5dd3cb9c9a9,1024,1024,RGB,True,,1,train,1024,1024,True,ec8e192a3a4e0f1dedd6c9bdd08cea810283c0b6ca4b286cba9166323e6cb3fa,10101030f0302020
169,169.jpg,.jpg,141818,7bbff05ddaa089d71c54a471dbb0b6ec0094fbcf0e67a96a752154c9d61934fc,1024,1024,RGB,True,,2,validation,1024,1024,True,a1b464fd01d79ff31ec45121aee90a71dbb5360809a0eddecd15f111c47783bb,3c1c8eeeefffee8d
170,170.jpg,.jpg,111126,2a0739ee1a2e65d79d5e5df95192e281c9bb088b2fd21fcaf984935e19298211,1024,1024,RGB,True,,3,train,1024,1024,True,98514722eafc408502939db811b90686f8f9e8219fed8dfe9ccea74360ab1fb2,f47e7f1f3dfffee7
171,171.jpg,.jpg,26422,803ccf12b54d94b330c21866c1aa4ce070775f7535d192ad22c25e3dcb82c40d,1024,1024,RGB,True,,2,train,1024,1024,True,4e672d12ffbe2328ce00f465176bd2bff1f4dfe701f5771ad79ee50800d63df5,0002020000000004
172,172.jpg,.jpg,72309,66c3b554e095654750280ea0cccc44bb00d2b721bfb81eb13d36553d37ae52dc,1024,1024,RGB,True,,2,train,1024,1024,True,81778bcda603b166067eb4c1a2749ff3029031fc8781f07ca66904a79ee6c063,8f0f63f3fcffbf3d
173,173.jpg,.jpg,153682,3e6abea7c4f5a876256e10db153a3d217d61c4f1d818fcfea38b0c17e9234b95,1024,1024,RGB,True,,1,train,1024,1024,True,9f7d72c748aa22c449fb5acd096d6ece8f7585d19a5f19bd49a3ec1af86846f1,60c0010180c0e0f8
174,174.jpg,.jpg,45630,f8571df93e14184ea4adbc57b28eb3d278ff59a056da3a8ced7b60704de83d2a,1024,1024,RGB,True,,1,train,1024,1024,True,315e9bf186af277e293d017a0261bb6ddcffa5fe3ecbeb384b8d029e107a9568,1f17130b091c0b1b
175,175.jpg,.jpg,97831,4b4502b0cb56161d0e57c5e3225d3666ceb07ef0625223a220e27d7c4efe9ac4,1024,1024,RGB,True,,3,test,1024,1024,True,7887581d11522d4aefcd6f34135f2c069febd4fee61e6f5df52a555c1f432278,0f8fc7e3d1dcfe3e
176,176.jpg,.jpg,70226,fc13b70481916c14d5b8daab267753147fc8b47b6d3afad87114e72f8ea59702,1024,1024,RGB,True,,2,train,1024,1024,True,088883f955332d4bc6b6ee3515db05415e406c4fb8a329ed18a60d4073aa2592,207020a022f4d95f
177,177.jpg,.jpg,76293,3e2fa50082fdac3b1cbb9466d84e73653b607e70e6b33dd069e4a4f445c27094,1024,1024,RGB,True,,1,train,1024,1024,True,97bf060b2e01ddaf272df6817a0d6f57f47df2ecfea29208bca2b46c96911361,010e068ec8c8c2e2
178,178.jpg,.jpg,56118,32f88e640da657f9173af5f8abd7b50fffa8abf3aa95a5158a7d3f1899d2d798,1024,1024,RGB,True,,3,test,1024,1024,True,7b15ef6f52eb52d5876f3a6df8fbb6499b2000f7b739cc40167f2b9c8c221ae0,707070707070f032
179,179.jpg,.jpg,37373,7feb57341b2c28e551dce27c3f60a7597b502fa3de58edd4fc9e3b8cad2ff355,1024,1024,RGB,True,,1,train,1024,1024,True,965be84636e800a0f002a1e82295f72ed558ebcb1ecf75d9aad7fc51468e1dfa,06a7333090d01612
180,180.jpg,.jpg,219897,cbf616bf3b857143a0091f09deab06895c1f8d37c86c7fbd3d2de2c9846fa065,1024,1024,RGB,True,,1,train,1024,1024,True,d82075ad7bd73e83a6289f86f2db655f83931d31952e804a22dcb95fcc8d608c,f7ffff7f7f7ff7ff
181,181.jpg,.jpg,95335,fe5dc643bc60b00113eedc4f8ef90a97d96eaece0efc783a2bdb809ca7da944a,1024,1024,RGB,True,,1,train,1024,1024,True,94a1b325358af7ccbbbef7843405c32af860fe666653f4bfdfd1392b8fbc6aff,0203010002024040
182,182.jpg,.jpg,46519,82ac1dea0d6fcdeec4c3fba647a988e2015ce653c581354e85ba5d9b33385b9d,1024,1024,RGB,True,,1,validation,1024,1024,True,2543728b06096e00d20e84ad1feb66808a09043a4391073c6f20f73aae2c7cf8,f7f7f1e7d7d6b3b1
183,183.jpg,.jpg,81609,fa2d2c4fc5771c28873a7daa55b0ff924ab8865c544bccdd02ff949008d8aebc,1024,1024,RGB,True,,2,train,1024,1024,True,eb6e4fa63b499ea900057536dcb20a4b29e9d9511e2739ae3f2b72fd3fefbe8b,10383830103b69c0
184,184.jpg,.jpg,40372,afdda161f64bafa82d229c8f143199f5da0831a28feacef295c8abf824bfc6a6,1024,1024,RGB,True,,2,train,1024,1024,True,8d5697981e5f8e392d5a1e7c2cbfd5a596d3f9a99d3a7dbef23c6ed19a95276e,0b1f3c1b0e193f0f
185,185.jpg,.jpg,95521,d0580feba55764f06b7045ce15f6c9c3ad454344404cc221af2fa2e9a44cd6eb,1024,1024,RGB,True,,2,train,1024,1024,True,bd3d3cc0ec096324240b52e91da1df560d167fd0d0cb9a17f75ba0cfb50099e9,0703000100080331
186,186.jpg,.jpg,200113,dcbd7eb7f4a2ae7b898a818ff4c3edadbe07b651d2cc4146032d95579bdd2fd1,1024,1024,RGB,True,,1,train,1024,1024,True,4f539fd1a60bd253ab4c6263ea11f5bcd63e6b6b32765a0fbbc8917af4d12651,f4f0e0c0c3c3e3ff
187,187.jpg,.jpg,63022,533c793ddb57f42e32eb68e0e0eb1f199056ac3932115eddc095f4b817def82e,1024,1024,RGB,True,,2,validation,1024,1024,True,2ef753174e59efc39d4cf45334ab3c18ab46211b44d58a1cab16e91e8dcba5fd,3998180c040e1a13
188,188.jpg,.jpg,48940,38c4c65ea8791c4ab75b0b25a19c6681ba8d751a7a7aee60fbf55915035dcff5,1024,1024,RGB,True,,2,train,1024,1024,True,9ffc986478893d6c9218e20a1ea585c6a8f0ed6aadb2e2f63fcc087c6c5eeac3,ffff67772b232363
189,189.jpg,.jpg,58195,371383c661d2d2685ae3fe03f3daf6d97b611d0733fb695fe05d11a75e19d515,1024,1024,RGB,True,,1,test,1024,1024,True,6cd98b60ba8cf8d4cf3e08f41fb91083bddf4d7e99873006e8b08431c1d34b07,8f0f63f3fcffbf3d
190,190.jpg,.jpg,37487,436cd4cce87fb6f5938a76a428e7fe24cc71094f8edf46daa0ccc87d66617820,1024,1024,RGB,True,,1,train,1024,1024,True,3deed9b844ca401abbad9c5beffd95ecae008662f31c90f01ef17ada42f4181a,606060e0f8dcf8e0
191,191.jpg,.jpg,91999,e1d98e9f28ae9686ba08ef450713e01ce55295e4b22d82ccde998f628dbd2655,1024,1024,RGB,True,,1,test,1024,1024,True,d10995ba8dd2fce3e3e6a373ab79101ab31f9272f0046fcb28cee9307ae4440d,0b1b19191d1d0d0f
192,192.jpg,.jpg,131840,406f9bdac953558e034491fdf36d643b598e86aa3643117e825be7eb546e95b2,1024,1024,RGB,True,,3,train,1024,1024,True,665f70ce3fe98314bfbc1382e96765abeff62f2c67e1fd8b8a3fd100c91f0b98,0050d0f0fe59c1c5
193,193.jpg,.jpg,71954,5bf69d47319ee10f0301049bce97f32c3863098fe11141bb2ca4f57fba847c34,1024,1024,RGB,True,,1,train,1024,1024,True,8cbe93709e4326ecd2093c1e52a96ad449fb36d104a40a7b3c55667710b48251,f8f0e1e79cb1e386
194,194.jpg,.jpg,56905,5e56ef26abb31da0a8b8a135d86e496c766759b21a10fe9f8e159e98b3a175c5,1024,1024,RGB,True,,2,validation,1024,1024,True,331a1d7b79c95eee3760caf3cb196d58f39c2504bc0b9b1f32426c93df87580e,2c4d3e72666c78f9
195,195.jpg,.jpg,37903,80b0b243493b6ffda0fd6535efc2c92b3fb01e7446843d1628a40fd8034f408d,1024,1024,RGB,True,,1,train,1024,1024,True,fd660008bdb3e4574d5b59bc7ed843ecb9908e55f94f5ed4edd883233b4e9306,0787f76703000a07
196,196.jpg,.jpg,70575,002cc9d69a2b33e55c41a7515329ac7f34496c8960f58a16fbdbe4ee6c5517a6,1024,1024,RGB,True,,2,test,1024,1024,True,ebd73e6f59b8a8aecad97ad614c0aa993f0f5af4725fd79bc6f61080546d666c,07073c70c3070707
197,197.jpg,.jpg,47333,a35c26d8778bc44f5ddf67f8e583aa1dc131cfa75b6b6de93e329096359d3b39,1024,1024,RGB,True,,1,train,1024,1024,True,446af3f7ee4d32737047795578782494cf35950662d204054860c6146a93ac2a,80e0d0e0723f1f0f
