instance_id,source_image_id,true_class_id,true_label,crop_identifier,crop_path,bbox_xmin,bbox_ymin,bbox_xmax,bbox_ymax,crop_xmin,crop_ymin,crop_xmax,crop_ymax,crop_side,defect_occupancy,occupancy_bin,boundary_shifted,max_side_clipped,method,seed,corruption_family,severity,condition_id,corruption_parameter,predicted_class_id,predicted_label,correct,clean_predicted_class_id,clean_predicted_label,clean_correct,prediction_changed_from_clean,event_category,score_type,predicted_softmax,logit_craze,logit_corrosion,logit_surface_injure,logit_thunderstrike,logit_crack,logit_hide_craze
322_0,322,1,corrosion,7b2275f65e2601d294e20f3d144e06b225d9eb1fae5609794304aee347c43ff7,data/processed/wtbd_crops_v1/images/322_0.png,402,30,656,989,0,0,1024,1024,1024,0.233459472656,0.10_to_lt_0.25,True,True,hog,not_applicable,clean,clean,clean,original_phase3_png,1,corrosion,True,1,corrosion,True,False,clean_only,not_recorded_for_svm,,,,,,,
323_0,323,1,corrosion,dc6b2d8515b8e95e12caa38293ff0fe6b216636e09a3517f4056bb8999c6f1b8,data/processed/wtbd_crops_v1/images/323_0.png,173,752,356,875,126,675,402,951,276,0.299516908213,0.25_to_lt_0.50,False,False,hog,not_applicable,clean,clean,clean,original_phase3_png,2,surface_injure,False,2,surface_injure,False,False,clean_only,not_recorded_for_svm,,,,,,,
326_0,326,2,surface_injure,9fb72c9174bec2739990da5671c862dfc53ba58275db056971498552a3dedcd4,data/processed/wtbd_crops_v1/images/326_0.png,418,314,540,373,386,250,571,435,185,0.215631848064,0.10_to_lt_0.25,False,False,hog,not_applicable,clean,clean,clean,original_phase3_png,2,surface_injure,True,2,surface_injure,True,False,clean_only,not_recorded_for_svm,,,,,,,
326_1,326,0,craze,5b6f2ca0d9ea662720044acd0d8585ae7335e3c7f88e4b319b22fe51cfa054f7,data/processed/wtbd_crops_v1/images/326_1.png,13,324,403,465,0,100,587,687,587,0.161134634863,0.10_to_lt_0.25,True,False,hog,not_applicable,clean,clean,clean,original_phase3_png,0,craze,True,0,craze,True,False,clean_only,not_recorded_for_svm,,,,,,,
332_0,332,2,surface_injure,4adf3deae15ddd7f1578f4655dd3d8677690655a49efe59940d91c8f334b4870,data/processed/wtbd_crops_v1/images/332_0.png,306,86,1017,294,0,0,1024,1024,1024,0.141914367676,0.10_to_lt_0.25,True,True,hog,not_applicable,clean,clean,clean,original_phase3_png,5,hide_craze,False,5,hide_craze,False,False,clean_only,not_recorded_for_svm,,,,,,,
363_0,363,2,surface_injure,f15e6e8d56ecdbb071791f28a9a555d59a3f0ac87a181038de87b77167a3664d,data/processed/wtbd_crops_v1/images/363_0.png,312,258,662,819,65,116,908,959,843,0.277580071174,0.25_to_lt_0.50,False,False,hog,not_applicable,clean,clean,clean,original_phase3_png,2,surface_injure,True,2,surface_injure,True,False,clean_only,not_recorded_for_svm,,,,,,,
370_0,370,1,corrosion,acfe93985b1243f53105ed7915bbff8aa0e14f2948a0336fade2193748b07a36,data/processed/wtbd_crops_v1/images/370_0.png,34,195,278,411,0,118,368,486,368,0.392581817108,0.25_to_lt_0.50,True,False,hog,not_applicable,clean,clean,clean,original_phase3_png,1,corrosion,True,1,corrosion,True,False,clean_only,not_recorded_for_svm,,,,,,,
370_1,370,1,corrosion,29d9142dfb9c0f393933811bb87180c3228dd3b5bbee22200418136b1f891489,data/processed/wtbd_crops_v1/images/370_1.png,302,395,514,650,215,330,599,714,384,0.369791666667,0.25_to_lt_0.50,False,False,hog,not_applicable,clean,clean,clean,original_phase3_png,1,corrosion,True,1,corrosion,True,False,clean_only,not_recorded_for_svm,,,,,,,
370_2,370,1,corrosion,71d4390b189809f96da648ee8d3787afda4c2d2af62567626a5ce8bd3a9e9bc6,data/processed/wtbd_crops_v1/images/370_2.png,534,555,877,864,447,451,963,967,516,0.400516795866,0.25_to_lt_0.50,False,False,hog,not_applicable,clean,clean,clean,original_phase3_png,1,corrosion,True,1,corrosion,True,False,clean_only,not_recorded_for_svm,,,,,,,
373_0,373,1,corrosion,9d5c3e4d6cf30b90fc0e1dcb250099e2e9735a3a8d553f6708c415a2e2a3a546,data/processed/wtbd_crops_v1/images/373_0.png,39,425,969,516,0,0,1024,1024,1024,0.0816841125488,lt_0.10,True,True,hog,not_applicable,clean,clean,clean,original_phase3_png,1,corrosion,True,1,corrosion,True,False,clean_only,not_recorded_for_svm,,,,,,,
379_0,379,5,hide_craze,29d758f55d8e1644f767d7cfe18259db10356d5d2237cf31fbb43893fd1f6443,data/processed/wtbd_crops_v1/images/379_0.png,2,336,420,727,0,216,629,845,629,0.41514403209,0.25_to_lt_0.50,True,False,hog,not_applicable,clean,clean,clean,original_phase3_png,0,craze,False,0,craze,False,False,clean_only,not_recorded_for_svm,,,,,,,
379_1,379,5,hide_craze,6b19fc8150f18858452aea0361bd65628b3638cfb3d95141fc73c7436990ee80,data/processed/wtbd_crops_v1/images/379_1.png,442,747,827,1024,344,445,923,1024,579,0.320092112838,0.25_to_lt_0.50,True,False,hog,not_applicable,clean,clean,clean,original_phase3_png,1,corrosion,False,1,corrosion,False,False,clean_only,not_recorded_for_svm,,,,,,,
388_0,388,5,hide_craze,bdb212c1af5ba060887feacbee9f8fd367063dd169c924d9d94ff005937f9abe,data/processed/wtbd_crops_v1/images/388_0.png,625,878,852,925,567,682,909,1024,342,0.093567251462,lt_0.10,True,False,hog,not_applicable,clean,clean,clean,original_phase3_png,5,hide_craze,True,5,hide_craze,True,False,clean_only,not_recorded_for_svm,,,,,,,
389_0,389,4,crack,d1f4c3e1f0bda6ef6f58220019d0db9f75fe9ba7c461cab400f31b07c2c671b8,data/processed/wtbd_crops_v1/images/389_0.png,773,478,884,547,744,428,912,596,168,0.277777777778,0.25_to_lt_0.50,False,False,hog,not_applicable,clean,clean,clean,original_phase3_png,2,surface_injure,False,2,surface_injure,False,False,clean_only,not_recorded_for_svm,,,,,,,
390_0,390,1,corrosion,4e1b2e3d69a6cb04eedda5aa225b7b178d5e5efc0ebc0e1bc9594c4759cd2f20,data/processed/wtbd_crops_v1/images/390_0.png,137,533,345,719,83,468,397,782,314,0.396395391294,0.25_to_lt_0.50,False,False,hog,not_applicable,clean,clean,clean,original_phase3_png,2,surface_injure,False,2,surface_injure,False,False,clean_only,not_recorded_for_svm,,,,,,,
394_0,394,4,crack,81970fe8790d2ac9bb92fd6100db6a615dfc13ad9444c7e1d48e4ba2ca8cf71a,data/processed/wtbd_crops_v1/images/394_0.png,272,320,634,775,110,205,794,889,684,0.353801169591,0.25_to_lt_0.50,False,False,hog,not_applicable,clean,clean,clean,original_phase3_png,4,crack,True,4,crack,True,False,clean_only,not_recorded_for_svm,,,,,,,
405_0,405,1,corrosion,51d81a66bbb888598c7550f2922007667ee368205565b6f852433cfdc01af911,data/processed/wtbd_crops_v1/images/405_0.png,511,13,830,1016,0,0,1024,1024,1024,0.306396484375,0.25_to_lt_0.50,True,True,hog,not_applicable,clean,clean,clean,original_phase3_png,2,surface_injure,False,2,surface_injure,False,False,clean_only,not_recorded_for_svm,,,,,,,
407_0,407,2,surface_injure,f95eef4a9a92e3a0017caf105f2fe5ab6aeed14a68afee00ef2a63f94edab86b,data/processed/wtbd_crops_v1/images/407_0.png,642,1,1024,464,328,0,1024,696,696,0.366858237548,0.25_to_lt_0.50,True,False,hog,not_applicable,clean,clean,clean,original_phase3_png,5,hide_craze,False,5,hide_craze,False,False,clean_only,not_recorded_for_svm,,,,,,,
408_0,408,1,corrosion,5b718493c78d017a875cd633067d7f38e3556b60a6e95fe3d9adbc789c1580ec,data/processed/wtbd_crops_v1/images/408_0.png,34,545,742,683,0,0,1024,1024,1024,0.0939855575562,lt_0.10,True,True,hog,not_applicable,clean,clean,clean,original_phase3_png,1,corrosion,True,1,corrosion,True,False,clean_only,not_recorded_for_svm,,,,,,,
408_1,408,1,corrosion,b1b3b2caa46d73b345d1edf0b1fe8c8fb8ba79b1ba9572cd89adab0e48aae06a,data/processed/wtbd_crops_v1/images/408_1.png,753,374,1012,689,550,294,1024,768,474,0.365682137834,0.25_to_lt_0.50,True,False,hog,not_applicable,clean,clean,clean,original_phase3_png,5,hide_craze,False,5,hide_craze,False,False,clean_only,not_recorded_for_svm,,,,,,,
410_0,410,1,corrosion,9155f3059a4fded332e2df10b12023d391b12fac316a1cd625e3edbdd1ec2603,data/processed/wtbd_crops_v1/images/410_0.png,12,347,486,438,0,35,713,748,713,0.08596118174,lt_0.10,True,False,hog,not_applicable,clean,clean,clean,original_phase3_png,1,corrosion,True,1,corrosion,True,False,clean_only,not_recorded_for_svm,,,,,,,
410_1,410,1,corrosion,b73c4c05916ba245290958dd0353aeb25b9e37efb7cb46ca4db643d49b7c8444,data/processed/wtbd_crops_v1/images/410_1.png,502,399,909,505,399,145,1011,757,612,0.116557734205,0.10_to_lt_0.25,False,False,hog,not_applicable,clean,clean,clean,original_phase3_png,5,hide_craze,False,5,hide_craze,False,False,clean_only,not_recorded_for_svm,,,,,,,
432_0,432,2,surface_injure,2ed91aea2fed38a7219d5446c8a00a1377f16860346f8b825334f6defbf69fb0,data/processed/wtbd_crops_v1/images/432_0.png,278,502,497,836,135,417,638,920,503,0.291293985589,0.25_to_lt_0.50,False,False,hog,not_applicable,clean,clean,clean,original_phase3_png,2,surface_injure,True,2,surface_injure,True,False,clean_only,not_recorded_for_svm,,,,,,,
438_0,438,5,hide_craze,b340f342302b5e0c10f1963f7ed6a7530f0f9f09733969eb559a9044899d9a4f,data/processed/wtbd_crops_v1/images/438_0.png,147,147,1003,308,0,0,1024,1024,1024,0.132402420044,0.10_to_lt_0.25,True,True,hog,not_applicable,clean,clean,clean,original_phase3_png,5,hide_craze,True,5,hide_craze,True,False,clean_only,not_recorded_for_svm,,,,,,,
440_0,440,4,crack,26354dec2d19823b69e14b822bef7d8aa4254046ec83b87a4bb05bcc75b56139,data/processed/wtbd_crops_v1/images/440_0.png,356,244,631,830,52,96,933,977,881,0.208735043374,0.10_to_lt_0.25,False,False,hog,not_applicable,clean,clean,clean,original_phase3_png,0,craze,False,0,craze,False,False,clean_only,not_recorded_for_svm,,,,,,,
447_0,447,4,crack,e0abaa17f3760764bc95ae646f1128a4b326d5fbc3cb1e84a997276f0de239d1,data/processed/wtbd_crops_v1/images/447_0.png,498,188,734,494,385,110,846,571,461,0.34236146075,0.25_to_lt_0.50,False,False,hog,not_applicable,clean,clean,clean,original_phase3_png,0,craze,False,0,craze,False,False,clean_only,not_recorded_for_svm,,,,,,,
447_1,447,4,crack,b674bb2fa5716a55f8c1a06c72010509f13549cbdc2034f01879ccd964dd33a7,data/processed/wtbd_crops_v1/images/447_1.png,908,331,980,560,679,272,1024,617,345,0.141062801932,0.10_to_lt_0.25,True,False,hog,not_applicable,clean,clean,clean,original_phase3_png,2,surface_injure,False,2,surface_injure,False,False,clean_only,not_recorded_for_svm,,,,,,,
451_0,451,1,corrosion,d995b15778b1997c38421799fdd9bf44c99c86047a4abe39e622afa0842060a4,data/processed/wtbd_crops_v1/images/451_0.png,3,424,980,513,0,0,1024,1024,1024,0.0839424133301,lt_0.10,True,True,hog,not_applicable,clean,clean,clean,original_phase3_png,1,corrosion,True,1,corrosion,True,False,clean_only,not_recorded_for_svm,,,,,,,
457_0,457,5,hide_craze,678442c8d36f63c7637b05787cf20a6602f228bd99ffc07254e1e8477c4e818b,data/processed/wtbd_crops_v1/images/457_0.png,430,194,483,350,338,153,574,389,236,0.152219189888,0.10_to_lt_0.25,False,False,hog,not_applicable,clean,clean,clean,original_phase3_png,4,crack,False,4,crack,False,False,clean_only,not_recorded_for_svm,,,,,,,
457_1,457,5,hide_craze,d045602da048846840e7c8c1bcb4e0209257f8d058b861f124dc58f174737b4b,data/processed/wtbd_crops_v1/images/457_1.png,453,467,486,536,416,448,521,553,105,0.215873015873,0.10_to_lt_0.25,False,False,hog,not_applicable,clean,clean,clean,original_phase3_png,5,hide_craze,True,5,hide_craze,True,False,clean_only,not_recorded_for_svm,,,,,,,
457_2,457,5,hide_craze,9b2c06873329e6c246f70d169e0d1e99986318692b7a2ae0c69fa3912d887741,data/processed/wtbd_crops_v1/images/457_2.png,466,641,525,756,408,611,582,785,174,0.229885057471,0.10_to_lt_0.25,False,False,hog,not_applicable,clean,clean,clean,original_phase3_png,1,corrosion,False,1,corrosion,False,False,clean_only,not_recorded_for_svm,,,,,,,
464_0,464,0,craze,438d863f72db8ad1c953a2de422a5284bf81829c06960c8b796e4bee12dbe102,data/processed/wtbd_crops_v1/images/464_0.png,53,25,422,483,0,0,689,689,689,0.357746971379,0.25_to_lt_0.50,True,False,hog,not_applicable,clean,clean,clean,original_phase3_png,2,surface_injure,False,2,surface_injure,False,False,clean_only,not_recorded_for_svm,,,,,,,
464_1,464,5,hide_craze,9c6a26d73c1ff72697323e2c7a9c39703c87b23e9cdc8e400b9cbee3c337266e,data/processed/wtbd_crops_v1/images/464_1.png,486,192,637,228,447,95,675,323,228,0.108187134503,0.10_to_lt_0.25,False,False,hog,not_applicable,clean,clean,clean,original_phase3_png,5,hide_craze,True,5,hide_craze,True,False,clean_only,not_recorded_for_svm,,,,,,,
469_0,469,0,craze,c1b972cc39a6ad5778b973c56ade2ce0d8f9f97634659a081a78c184612190b3,data/processed/wtbd_crops_v1/images/469_0.png,389,466,831,844,277,322,942,987,665,0.379664198089,0.25_to_lt_0.50,False,False,hog,not_applicable,clean,clean,clean,original_phase3_png,0,craze,True,0,craze,True,False,clean_only,not_recorded_for_svm,,,,,,,
473_0,473,4,crack,c20c45d91667405c68a8415e5cf5eae10885697a57c281135de7eee824d74a0f,data/processed/wtbd_crops_v1/images/473_0.png,145,416,816,705,0,16,1008,1024,1008,0.191798941799,0.10_to_lt_0.25,True,False,hog,not_applicable,clean,clean,clean,original_phase3_png,2,surface_injure,False,2,surface_injure,False,False,clean_only,not_recorded_for_svm,,,,,,,
476_0,476,2,surface_injure,59db1b7f10d539756ba8cd943ccf49f86af00776a3ccb92d61e6eb19d6dcbf17,data/processed/wtbd_crops_v1/images/476_0.png,53,508,552,692,0,224,750,974,750,0.164444444444,0.10_to_lt_0.25,True,False,hog,not_applicable,clean,clean,clean,original_phase3_png,5,hide_craze,False,5,hide_craze,False,False,clean_only,not_recorded_for_svm,,,,,,,
479_0,479,2,surface_injure,12aee72fcf4f278271e7997cc64e1f45cba4daa6a62abf735f0566c167e177f4,data/processed/wtbd_crops_v1/images/479_0.png,611,206,750,325,575,160,785,370,210,0.380952380952,0.25_to_lt_0.50,False,False,hog,not_applicable,clean,clean,clean,original_phase3_png,2,surface_injure,True,2,surface_injure,True,False,clean_only,not_recorded_for_svm,,,,,,,
479_1,479,3,thunderstrike,a252de4fd928885054c33e55a61767b7a59665c3c3dd239abfa7aaacc0d4540f,data/processed/wtbd_crops_v1/images/479_1.png,689,725,853,778,646,627,894,875,248,0.144868626431,0.10_to_lt_0.25,False,False,hog,not_applicable,clean,clean,clean,original_phase3_png,0,craze,False,0,craze,False,False,clean_only,not_recorded_for_svm,,,,,,,
501_0,501,1,corrosion,a0c8546476c4eed65baff4096875e9116001c148524b7505390e099c28ad0ddf,data/processed/wtbd_crops_v1/images/501_0.png,5,108,1005,742,0,0,1024,1024,1024,0.606188774109,ge_0.50,True,True,hog,not_applicable,clean,clean,clean,original_phase3_png,1,corrosion,True,1,corrosion,True,False,clean_only,not_recorded_for_svm,,,,,,,
505_0,505,1,corrosion,9a81515af48bdd667fecb6131c7daded7809723366dd414aaf0080a32ffd22d0,data/processed/wtbd_crops_v1/images/505_0.png,6,200,1012,616,0,0,1024,1024,1024,0.400465965271,0.25_to_lt_0.50,True,True,hog,not_applicable,clean,clean,clean,original_phase3_png,2,surface_injure,False,2,surface_injure,False,False,clean_only,not_recorded_for_svm,,,,,,,
511_0,511,5,hide_craze,d8129d6a73691b43bda4cff9b321d0535127200278673d3b4460ea223bf5dcbb,data/processed/wtbd_crops_v1/images/511_0.png,291,156,372,500,72,68,590,586,518,0.105432238637,0.10_to_lt_0.25,False,False,hog,not_applicable,clean,clean,clean,original_phase3_png,5,hide_craze,True,5,hide_craze,True,False,clean_only,not_recorded_for_svm,,,,,,,
511_1,511,5,hide_craze,21aac2bee51c7a2148efa4121d7a00b5d9d4de5fc51d721f07ecb3fa1a1cb31c,data/processed/wtbd_crops_v1/images/511_1.png,405,192,459,408,268,136,594,462,326,0.112301930822,0.10_to_lt_0.25,False,False,hog,not_applicable,clean,clean,clean,original_phase3_png,1,corrosion,False,1,corrosion,False,False,clean_only,not_recorded_for_svm,,,,,,,
521_0,521,1,corrosion,4da77f12c208fc03476038e299077d4e8ed5187e20b366c82e0b5f19c0d1b297,data/processed/wtbd_crops_v1/images/521_0.png,583,297,633,442,498,259,717,478,219,0.155251141553,0.10_to_lt_0.25,False,False,hog,not_applicable,clean,clean,clean,original_phase3_png,5,hide_craze,False,5,hide_craze,False,False,clean_only,not_recorded_for_svm,,,,,,,
521_1,521,1,corrosion,a0cba6de7eefae6146bb9fdb136b722fff392dbd490bfb99b7f7534c13f80824,data/processed/wtbd_crops_v1/images/521_1.png,602,531,639,1019,253,290,987,1024,734,0.0344905671584,lt_0.10,True,False,hog,not_applicable,clean,clean,clean,original_phase3_png,5,hide_craze,False,5,hide_craze,False,False,clean_only,not_recorded_for_svm,,,,,,,
541_0,541,5,hide_craze,a711b09de2a2ae7c7a76717b3883a5d1a7c07d16bfe023d623c87c33f0a96bbb,data/processed/wtbd_crops_v1/images/541_0.png,492,270,748,713,286,158,952,824,666,0.257257257257,0.25_to_lt_0.50,False,False,hog,not_applicable,clean,clean,clean,original_phase3_png,5,hide_craze,True,5,hide_craze,True,False,clean_only,not_recorded_for_svm,,,,,,,
546_0,546,1,corrosion,7476cfd57616f5e208ea712cca56e98cbc32af0b79ebc07bdd1f72eb9c1d9790,data/processed/wtbd_crops_v1/images/546_0.png,631,58,683,149,587,34,725,172,138,0.256038647343,0.25_to_lt_0.50,False,False,hog,not_applicable,clean,clean,clean,original_phase3_png,2,surface_injure,False,2,surface_injure,False,False,clean_only,not_recorded_for_svm,,,,,,,
546_1,546,1,corrosion,709f2263225980b530f1f1cef60fc150576805cc4efd6a5b34f80d4744257faf,data/processed/wtbd_crops_v1/images/546_1.png,581,211,698,700,271,87,1006,822,735,0.107029478458,0.10_to_lt_0.25,False,False,hog,not_applicable,clean,clean,clean,original_phase3_png,5,hide_craze,False,5,hide_craze,False,False,clean_only,not_recorded_for_svm,,,,,,,
546_2,546,1,corrosion,abd4246abb2f44863e84f205c46c1c65fb9d177f39e72ee44fdd9d6ff627eba5,data/processed/wtbd_crops_v1/images/546_2.png,581,703,647,967,414,626,812,1024,398,0.112086815989,0.10_to_lt_0.25,True,False,hog,not_applicable,clean,clean,clean,original_phase3_png,5,hide_craze,False,5,hide_craze,False,False,clean_only,not_recorded_for_svm,,,,,,,
563_0,563,0,craze,a7ff84c7f8ea72e79dcf7624cb38540626edd2cd8c2cbf3524a68cb3cabdd70e,data/processed/wtbd_crops_v1/images/563_0.png,386,127,936,830,0,0,1024,1024,1024,0.369934082031,0.25_to_lt_0.50,True,True,hog,not_applicable,clean,clean,clean,original_phase3_png,1,corrosion,False,1,corrosion,False,False,clean_only,not_recorded_for_svm,,,,,,,
566_0,566,1,corrosion,573eb51830a5f43c9f5e3fdd9cd44a1c62586b6dc1ca0c69ac954b2f444abd2f,data/processed/wtbd_crops_v1/images/566_0.png,378,6,619,889,0,0,1024,1024,1024,0.20401763916,0.10_to_lt_0.25,True,True,hog,not_applicable,clean,clean,clean,original_phase3_png,1,corrosion,True,1,corrosion,True,False,clean_only,not_recorded_for_svm,,,,,,,
569_0,569,5,hide_craze,583cf2261ed9c692256210c42b10abe492047872133a89cb81d41e9f5cbb8592,data/processed/wtbd_crops_v1/images/569_0.png,3,400,958,599,0,0,1024,1024,1024,0.182342529297,0.10_to_lt_0.25,True,True,hog,not_applicable,clean,clean,clean,original_phase3_png,5,hide_craze,True,5,hide_craze,True,False,clean_only,not_recorded_for_svm,,,,,,,
574_0,574,0,craze,963a9ca6edb6535e979eb7c365b81a8188bd5eb772eedf43ac323031e020f749,data/processed/wtbd_crops_v1/images/574_0.png,237,281,564,602,154,195,646,687,492,0.436314363144,0.25_to_lt_0.50,False,False,hog,not_applicable,clean,clean,clean,original_phase3_png,0,craze,True,0,craze,True,False,clean_only,not_recorded_for_svm,,,,,,,
580_0,580,0,craze,5b561494e4f7ef6dff024ceccfacbdb35bea11d0ffc32bdbacac53816792221d,data/processed/wtbd_crops_v1/images/580_0.png,194,608,673,930,73,304,793,1024,720,0.299074074074,0.25_to_lt_0.50,True,False,hog,not_applicable,clean,clean,clean,original_phase3_png,0,craze,True,0,craze,True,False,clean_only,not_recorded_for_svm,,,,,,,
591_0,591,3,thunderstrike,404c46e463e8f0357e9816815ffa3a7dc42cbc1d41d998cc4ca6adec4feb28bd,data/processed/wtbd_crops_v1/images/591_0.png,430,316,777,697,316,219,889,792,573,0.404886561955,0.25_to_lt_0.50,False,False,hog,not_applicable,clean,clean,clean,original_phase3_png,2,surface_injure,False,2,surface_injure,False,False,clean_only,not_recorded_for_svm,,,,,,,
591_1,591,2,surface_injure,ec40198a01c6e93600ab708da7e0e86cf187ea96f7cdfb6556cc69e2c1290c27,data/processed/wtbd_crops_v1/images/591_1.png,284,102,820,250,148,0,954,806,806,0.123165895979,0.10_to_lt_0.25,True,False,hog,not_applicable,clean,clean,clean,original_phase3_png,2,surface_injure,True,2,surface_injure,True,False,clean_only,not_recorded_for_svm,,,,,,,
591_2,591,2,surface_injure,7163cfea1d538fa5d0858c17ab6550227cb39265c5c30a9122119bb0e0636a9a,data/processed/wtbd_crops_v1/images/591_2.png,284,270,412,749,0,149,720,869,720,0.119444444444,0.10_to_lt_0.25,True,False,hog,not_applicable,clean,clean,clean,original_phase3_png,0,craze,False,0,craze,False,False,clean_only,not_recorded_for_svm,,,,,,,
597_0,597,5,hide_craze,d666c65f5c2114b780265b86d7b8ccfd782eb96d643c72fe45ffa9ac5dfeacd4,data/processed/wtbd_crops_v1/images/597_0.png,42,561,614,631,0,164,860,1024,860,0.055006760411,lt_0.10,True,False,hog,not_applicable,clean,clean,clean,original_phase3_png,5,hide_craze,True,5,hide_craze,True,False,clean_only,not_recorded_for_svm,,,,,,,
598_0,598,1,corrosion,d5bfeb0f18db05fc588f4043afdcbcf7edb7375ddc1fc6dacdd74f55c8121c60,data/processed/wtbd_crops_v1/images/598_0.png,470,24,547,603,73,0,943,870,870,0.0597701149425,lt_0.10,True,False,hog,not_applicable,clean,clean,clean,original_phase3_png,4,crack,False,4,crack,False,False,clean_only,not_recorded_for_svm,,,,,,,
598_1,598,1,corrosion,5799911d4f429e84fad8c441d8026a724485f9f536366c29dc16649ed65ff45d,data/processed/wtbd_crops_v1/images/598_1.png,483,772,558,1017,335,655,704,1024,369,0.137308039747,0.10_to_lt_0.25,True,False,hog,not_applicable,clean,clean,clean,original_phase3_png,1,corrosion,True,1,corrosion,True,False,clean_only,not_recorded_for_svm,,,,,,,
