method,seed,instance_id,source_image_id,true_label,corruption_family,severity,clean_prediction,corrupted_prediction,clean_correct,corrupted_correct,prediction_changed,harmful_flip,beneficial_flip,logit_craze,logit_corrosion,logit_surface_injure,logit_thunderstrike,logit_crack,logit_hide_craze
hog,,457_2,457,hide_craze,gaussian_blur,moderate,corrosion,hide_craze,False,True,True,False,True,,,,,,
hog,,464_0,464,craze,gaussian_blur,moderate,surface_injure,surface_injure,False,False,False,False,False,,,,,,
hog,,464_1,464,hide_craze,gaussian_blur,moderate,hide_craze,hide_craze,True,True,False,False,False,,,,,,
hog,,469_0,469,craze,gaussian_blur,moderate,craze,craze,True,True,False,False,False,,,,,,
hog,,473_0,473,crack,gaussian_blur,moderate,surface_injure,surface_injure,False,False,False,False,False,,,,,,
hog,,476_0,476,surface_injure,gaussian_blur,moderate,hide_craze,hide_craze,False,False,False,False,False,,,,,,
hog,,479_0,479,surface_injure,gaussian_blur,moderate,surface_injure,surface_injure,True,True,False,False,False,,,,,,
hog,,479_1,479,thunderstrike,gaussian_blur,moderate,craze,craze,False,False,False,False,False,,,,,,
hog,,501_0,501,corrosion,gaussian_blur,moderate,corrosion,corrosion,True,True,False,False,False,,,,,,
hog,,505_0,505,corrosion,gaussian_blur,moderate,surface_injure,surface_injure,False,False,False,False,False,,,,,,
hog,,511_0,511,hide_craze,gaussian_blur,moderate,hide_craze,hide_craze,True,True,False,False,False,,,,,,
hog,,511_1,511,hide_craze,gaussian_blur,moderate,corrosion,hide_craze,False,True,True,False,True,,,,,,
hog,,521_0,521,corrosion,gaussian_blur,moderate,hide_craze,hide_craze,False,False,False,False,False,,,,,,
hog,,521_1,521,corrosion,gaussian_blur,moderate,hide_craze,hide_craze,False,False,False,False,False,,,,,,
hog,,541_0,541,hide_craze,gaussian_blur,moderate,hide_craze,hide_craze,True,True,False,False,False,,,,,,
hog,,546_0,546,corrosion,gaussian_blur,moderate,surface_injure,surface_injure,False,False,False,False,False,,,,,,
hog,,546_1,546,corrosion,gaussian_blur,moderate,hide_craze,hide_craze,False,False,False,False,False,,,,,,
hog,,546_2,546,corrosion,gaussian_blur,moderate,hide_craze,hide_craze,False,False,False,False,False,,,,,,
hog,,563_0,563,craze,gaussian_blur,moderate,corrosion,craze,False,True,True,False,True,,,,,,
hog,,566_0,566,corrosion,gaussian_blur,moderate,corrosion,corrosion,True,True,False,False,False,,,,,,
hog,,569_0,569,hide_craze,gaussian_blur,moderate,hide_craze,craze,True,False,True,True,False,,,,,,
hog,,574_0,574,craze,gaussian_blur,moderate,craze,craze,True,True,False,False,False,,,,,,
hog,,580_0,580,craze,gaussian_blur,moderate,craze,craze,True,True,False,False,False,,,,,,
hog,,591_0,591,thunderstrike,gaussian_blur,moderate,surface_injure,surface_injure,False,False,False,False,False,,,,,,
hog,,591_1,591,surface_injure,gaussian_blur,moderate,surface_injure,surface_injure,True,True,False,False,False,,,,,,
hog,,591_2,591,surface_injure,gaussian_blur,moderate,craze,craze,False,False,False,False,False,,,,,,
hog,,597_0,597,hide_craze,gaussian_blur,moderate,hide_craze,hide_craze,True,True,False,False,False,,,,,,
hog,,598_0,598,corrosion,gaussian_blur,moderate,crack,crack,False,False,False,False,False,,,,,,
hog,,598_1,598,corrosion,gaussian_blur,moderate,corrosion,corrosion,True,True,False,False,False,,,,,,
hog,,600_0,600,hide_craze,gaussian_blur,moderate,surface_injure,surface_injure,False,False,False,False,False,,,,,,
hog,,610_0,610,hide_craze,gaussian_blur,moderate,hide_craze,hide_craze,True,True,False,False,False,,,,,,
hog,,623_0,623,hide_craze,gaussian_blur,moderate,hide_craze,hide_craze,True,True,False,False,False,,,,,,
hog,,623_1,623,surface_injure,gaussian_blur,moderate,surface_injure,crack,True,False,True,True,False,,,,,,
hog,,633_0,633,hide_craze,gaussian_blur,moderate,hide_craze,hide_craze,True,True,False,False,False,,,,,,
hog,,642_0,642,hide_craze,gaussian_blur,moderate,hide_craze,hide_craze,True,True,False,False,False,,,,,,
hog,,642_1,642,surface_injure,gaussian_blur,moderate,hide_craze,hide_craze,False,False,False,False,False,,,,,,
hog,,643_0,643,hide_craze,gaussian_blur,moderate,hide_craze,hide_craze,True,True,False,False,False,,,,,,
hog,,650_0,650,corrosion,gaussian_blur,moderate,hide_craze,crack,False,False,True,False,False,,,,,,
hog,,655_0,655,hide_craze,gaussian_blur,moderate,surface_injure,surface_injure,False,False,False,False,False,,,,,,
hog,,658_0,658,corrosion,gaussian_blur,moderate,hide_craze,crack,False,False,True,False,False,,,,,,
hog,,663_0,663,hide_craze,gaussian_blur,moderate,hide_craze,craze,True,False,True,True,False,,,,,,
hog,,671_0,671,hide_craze,gaussian_blur,moderate,hide_craze,hide_craze,True,True,False,False,False,,,,,,
hog,,671_1,671,surface_injure,gaussian_blur,moderate,hide_craze,hide_craze,False,False,False,False,False,,,,,,
hog,,677_0,677,hide_craze,gaussian_blur,moderate,hide_craze,hide_craze,True,True,False,False,False,,,,,,
hog,,686_0,686,thunderstrike,gaussian_blur,moderate,corrosion,surface_injure,False,False,True,False,False,,,,,,
hog,,689_0,689,surface_injure,gaussian_blur,moderate,crack,crack,False,False,False,False,False,,,,,,
hog,,689_1,689,surface_injure,gaussian_blur,moderate,surface_injure,surface_injure,True,True,False,False,False,,,,,,
hog,,689_2,689,surface_injure,gaussian_blur,moderate,surface_injure,surface_injure,True,True,False,False,False,,,,,,
hog,,689_3,689,surface_injure,gaussian_blur,moderate,surface_injure,surface_injure,True,True,False,False,False,,,,,,
hog,,696_0,696,hide_craze,gaussian_blur,moderate,hide_craze,hide_craze,True,True,False,False,False,,,,,,
hog,,696_1,696,hide_craze,gaussian_blur,moderate,surface_injure,craze,False,False,True,False,False,,,,,,
hog,,699_0,699,thunderstrike,gaussian_blur,moderate,thunderstrike,craze,True,False,True,True,False,,,,,,
hog,,701_0,701,craze,gaussian_blur,moderate,hide_craze,craze,False,True,True,False,True,,,,,,
hog,,704_0,704,corrosion,gaussian_blur,moderate,surface_injure,surface_injure,False,False,False,False,False,,,,,,
hog,,721_0,721,hide_craze,gaussian_blur,moderate,hide_craze,hide_craze,True,True,False,False,False,,,,,,
hog,,824_0,824,craze,gaussian_blur,moderate,surface_injure,crack,False,False,True,False,False,,,,,,
hog,,863_0,863,thunderstrike,gaussian_blur,moderate,hide_craze,hide_craze,False,False,False,False,False,,,,,,
hog,,864_0,864,surface_injure,gaussian_blur,moderate,surface_injure,surface_injure,True,True,False,False,False,,,,,,
hog,,875_0,875,hide_craze,gaussian_blur,moderate,crack,crack,False,False,False,False,False,,,,,,
hog,,875_1,875,hide_craze,gaussian_blur,moderate,craze,craze,False,False,False,False,False,,,,,,
hog,,1017_0,1017,hide_craze,gaussian_blur,moderate,hide_craze,hide_craze,True,True,False,False,False,,,,,,
hog,,1017_1,1017,hide_craze,gaussian_blur,moderate,hide_craze,hide_craze,True,True,False,False,False,,,,,,
hog,,13_0,13,hide_craze,gaussian_blur,severe,hide_craze,surface_injure,True,False,True,True,False,,,,,,
hog,,13_1,13,hide_craze,gaussian_blur,severe,hide_craze,hide_craze,True,True,False,False,False,,,,,,
hog,,32_0,32,thunderstrike,gaussian_blur,severe,surface_injure,craze,False,False,True,False,False,,,,,,
hog,,32_1,32,thunderstrike,gaussian_blur,severe,surface_injure,surface_injure,False,False,False,False,False,,,,,,
hog,,46_0,46,corrosion,gaussian_blur,severe,craze,hide_craze,False,False,True,False,False,,,,,,
hog,,46_1,46,corrosion,gaussian_blur,severe,corrosion,craze,True,False,True,True,False,,,,,,
hog,,48_0,48,surface_injure,gaussian_blur,severe,craze,craze,False,False,False,False,False,,,,,,
hog,,51_0,51,craze,gaussian_blur,severe,corrosion,crack,False,False,True,False,False,,,,,,
hog,,51_1,51,craze,gaussian_blur,severe,corrosion,craze,False,True,True,False,True,,,,,,
hog,,54_0,54,hide_craze,gaussian_blur,severe,hide_craze,hide_craze,True,True,False,False,False,,,,,,
hog,,54_1,54,hide_craze,gaussian_blur,severe,hide_craze,hide_craze,True,True,False,False,False,,,,,,
hog,,57_0,57,craze,gaussian_blur,severe,corrosion,hide_craze,False,False,True,False,False,,,,,,
hog,,57_1,57,surface_injure,gaussian_blur,severe,surface_injure,surface_injure,True,True,False,False,False,,,,,,
hog,,61_0,61,craze,gaussian_blur,severe,craze,craze,True,True,False,False,False,,,,,,
hog,,61_1,61,craze,gaussian_blur,severe,craze,craze,True,True,False,False,False,,,,,,
hog,,61_2,61,craze,gaussian_blur,severe,craze,craze,True,True,False,False,False,,,,,,
hog,,65_0,65,corrosion,gaussian_blur,severe,hide_craze,hide_craze,False,False,False,False,False,,,,,,
hog,,67_0,67,hide_craze,gaussian_blur,severe,hide_craze,craze,True,False,True,True,False,,,,,,
hog,,71_0,71,craze,gaussian_blur,severe,craze,craze,True,True,False,False,False,,,,,,
hog,,73_0,73,craze,gaussian_blur,severe,craze,craze,True,True,False,False,False,,,,,,
hog,,81_0,81,craze,gaussian_blur,severe,craze,craze,True,True,False,False,False,,,,,,
hog,,81_1,81,craze,gaussian_blur,severe,craze,craze,True,True,False,False,False,,,,,,
hog,,81_2,81,craze,gaussian_blur,severe,craze,craze,True,True,False,False,False,,,,,,
hog,,88_0,88,crack,gaussian_blur,severe,hide_craze,hide_craze,False,False,False,False,False,,,,,,
hog,,93_0,93,craze,gaussian_blur,severe,craze,craze,True,True,False,False,False,,,,,,
hog,,103_0,103,craze,gaussian_blur,severe,craze,craze,True,True,False,False,False,,,,,,
hog,,112_0,112,thunderstrike,gaussian_blur,severe,thunderstrike,surface_injure,True,False,True,True,False,,,,,,
hog,,112_1,112,surface_injure,gaussian_blur,severe,surface_injure,surface_injure,True,True,False,False,False,,,,,,
hog,,142_0,142,surface_injure,gaussian_blur,severe,hide_craze,craze,False,False,True,False,False,,,,,,
hog,,146_0,146,hide_craze,gaussian_blur,severe,hide_craze,hide_craze,True,True,False,False,False,,,,,,
hog,,156_0,156,craze,gaussian_blur,severe,craze,craze,True,True,False,False,False,,,,,,
hog,,161_0,161,corrosion,gaussian_blur,severe,craze,crack,False,False,True,False,False,,,,,,
hog,,163_0,163,hide_craze,gaussian_blur,severe,craze,hide_craze,False,True,True,False,True,,,,,,
hog,,166_0,166,craze,gaussian_blur,severe,hide_craze,craze,False,True,True,False,True,,,,,,
hog,,167_0,167,craze,gaussian_blur,severe,craze,craze,True,True,False,False,False,,,,,,
hog,,167_1,167,craze,gaussian_blur,severe,hide_craze,craze,False,True,True,False,True,,,,,,
hog,,178_0,178,surface_injure,gaussian_blur,severe,surface_injure,surface_injure,True,True,False,False,False,,,,,,
hog,,178_1,178,surface_injure,gaussian_blur,severe,corrosion,surface_injure,False,True,True,False,True,,,,,,
hog,,178_2,178,surface_injure,gaussian_blur,severe,crack,crack,False,False,False,False,False,,,,,,
hog,,198_0,198,craze,gaussian_blur,severe,hide_craze,craze,False,True,True,False,True,,,,,,
hog,,198_1,198,hide_craze,gaussian_blur,severe,hide_craze,hide_craze,True,True,False,False,False,,,,,,
hog,,209_0,209,hide_craze,gaussian_blur,severe,hide_craze,craze,True,False,True,True,False,,,,,,
hog,,214_0,214,craze,gaussian_blur,severe,craze,craze,True,True,False,False,False,,,,,,
hog,,216_0,216,crack,gaussian_blur,severe,crack,crack,True,True,False,False,False,,,,,,
hog,,217_0,217,surface_injure,gaussian_blur,severe,hide_craze,surface_injure,False,True,True,False,True,,,,,,
hog,,224_0,224,hide_craze,gaussian_blur,severe,hide_craze,craze,True,False,True,True,False,,,,,,
hog,,228_0,228,hide_craze,gaussian_blur,severe,craze,crack,False,False,True,False,False,,,,,,
hog,,228_1,228,hide_craze,gaussian_blur,severe,craze,craze,False,False,False,False,False,,,,,,
hog,,234_0,234,surface_injure,gaussian_blur,severe,surface_injure,surface_injure,True,True,False,False,False,,,,,,
hog,,234_1,234,hide_craze,gaussian_blur,severe,hide_craze,hide_craze,True,True,False,False,False,,,,,,
hog,,234_2,234,hide_craze,gaussian_blur,severe,corrosion,hide_craze,False,True,True,False,True,,,,,,
hog,,234_3,234,hide_craze,gaussian_blur,severe,hide_craze,hide_craze,True,True,False,False,False,,,,,,
hog,,234_4,234,hide_craze,gaussian_blur,severe,hide_craze,surface_injure,True,False,True,True,False,,,,,,
hog,,238_0,238,crack,gaussian_blur,severe,hide_craze,craze,False,False,True,False,False,,,,,,
hog,,238_1,238,crack,gaussian_blur,severe,hide_craze,craze,False,False,True,False,False,,,,,,
hog,,250_0,250,crack,gaussian_blur,severe,crack,crack,True,True,False,False,False,,,,,,
hog,,252_0,252,crack,gaussian_blur,severe,hide_craze,hide_craze,False,False,False,False,False,,,,,,
hog,,255_0,255,surface_injure,gaussian_blur,severe,hide_craze,hide_craze,False,False,False,False,False,,,,,,
hog,,255_1,255,surface_injure,gaussian_blur,severe,surface_injure,surface_injure,True,True,False,False,False,,,,,,
hog,,257_0,257,surface_injure,gaussian_blur,severe,corrosion,crack,False,False,True,False,False,,,,,,
hog,,257_1,257,surface_injure,gaussian_blur,severe,surface_injure,craze,True,False,True,True,False,,,,,,
hog,,269_0,269,crack,gaussian_blur,severe,crack,crack,True,True,False,False,False,,,,,,
hog,,273_0,273,thunderstrike,gaussian_blur,severe,hide_craze,craze,False,False,True,False,False,,,,,,
hog,,273_1,273,surface_injure,gaussian_blur,severe,surface_injure,surface_injure,True,True,False,False,False,,,,,,
hog,,276_0,276,hide_craze,gaussian_blur,severe,hide_craze,craze,True,False,True,True,False,,,,,,
hog,,276_1,276,hide_craze,gaussian_blur,severe,surface_injure,craze,False,False,True,False,False,,,,,,
hog,,284_0,284,hide_craze,gaussian_blur,severe,hide_craze,hide_craze,True,True,False,False,False,,,,,,
hog,,285_0,285,surface_injure,gaussian_blur,severe,hide_craze,hide_craze,False,False,False,False,False,,,,,,
hog,,285_1,285,surface_injure,gaussian_blur,severe,hide_craze,hide_craze,False,False,False,False,False,,,,,,
hog,,318_0,318,crack,gaussian_blur,severe,craze,craze,False,False,False,False,False,,,,,,
hog,,322_0,322,corrosion,gaussian_blur,severe,corrosion,crack,True,False,True,True,False,,,,,,
hog,,323_0,323,corrosion,gaussian_blur,severe,surface_injure,surface_injure,False,False,False,False,False,,,,,,
hog,,326_0,326,surface_injure,gaussian_blur,severe,surface_injure,surface_injure,True,True,False,False,False,,,,,,
hog,,326_1,326,craze,gaussian_blur,severe,craze,craze,True,True,False,False,False,,,,,,
hog,,332_0,332,surface_injure,gaussian_blur,severe,hide_craze,surface_injure,False,True,True,False,True,,,,,,
hog,,363_0,363,surface_injure,gaussian_blur,severe,surface_injure,surface_injure,True,True,False,False,False,,,,,,
hog,,370_0,370,corrosion,gaussian_blur,severe,corrosion,craze,True,False,True,True,False,,,,,,
hog,,370_1,370,corrosion,gaussian_blur,severe,corrosion,surface_injure,True,False,True,True,False,,,,,,
hog,,370_2,370,corrosion,gaussian_blur,severe,corrosion,surface_injure,True,False,True,True,False,,,,,,
hog,,373_0,373,corrosion,gaussian_blur,severe,corrosion,craze,True,False,True,True,False,,,,,,
hog,,379_0,379,hide_craze,gaussian_blur,severe,craze,craze,False,False,False,False,False,,,,,,
hog,,379_1,379,hide_craze,gaussian_blur,severe,corrosion,hide_craze,False,True,True,False,True,,,,,,
hog,,388_0,388,hide_craze,gaussian_blur,severe,hide_craze,hide_craze,True,True,False,False,False,,,,,,
hog,,389_0,389,crack,gaussian_blur,severe,surface_injure,hide_craze,False,False,True,False,False,,,,,,
hog,,390_0,390,corrosion,gaussian_blur,severe,surface_injure,surface_injure,False,False,False,False,False,,,,,,
hog,,394_0,394,crack,gaussian_blur,severe,crack,surface_injure,True,False,True,True,False,,,,,,
hog,,405_0,405,corrosion,gaussian_blur,severe,surface_injure,surface_injure,False,False,False,False,False,,,,,,
hog,,407_0,407,surface_injure,gaussian_blur,severe,hide_craze,hide_craze,False,False,False,False,False,,,,,,
hog,,408_0,408,corrosion,gaussian_blur,severe,corrosion,craze,True,False,True,True,False,,,,,,
hog,,408_1,408,corrosion,gaussian_blur,severe,hide_craze,craze,False,False,True,False,False,,,,,,
hog,,410_0,410,corrosion,gaussian_blur,severe,corrosion,hide_craze,True,False,True,True,False,,,,,,
hog,,410_1,410,corrosion,gaussian_blur,severe,hide_craze,craze,False,False,True,False,False,,,,,,
hog,,432_0,432,surface_injure,gaussian_blur,severe,surface_injure,surface_injure,True,True,False,False,False,,,,,,
hog,,438_0,438,hide_craze,gaussian_blur,severe,hide_craze,hide_craze,True,True,False,False,False,,,,,,
hog,,440_0,440,crack,gaussian_blur,severe,craze,craze,False,False,False,False,False,,,,,,
hog,,447_0,447,crack,gaussian_blur,severe,craze,crack,False,True,True,False,True,,,,,,
hog,,447_1,447,crack,gaussian_blur,severe,surface_injure,crack,False,True,True,False,True,,,,,,
hog,,451_0,451,corrosion,gaussian_blur,severe,corrosion,crack,True,False,True,True,False,,,,,,
hog,,457_0,457,hide_craze,gaussian_blur,severe,crack,hide_craze,False,True,True,False,True,,,,,,
hog,,457_1,457,hide_craze,gaussian_blur,severe,hide_craze,hide_craze,True,True,False,False,False,,,,,,
hog,,457_2,457,hide_craze,gaussian_blur,severe,corrosion,hide_craze,False,True,True,False,True,,,,,,
hog,,464_0,464,craze,gaussian_blur,severe,surface_injure,craze,False,True,True,False,True,,,,,,
hog,,464_1,464,hide_craze,gaussian_blur,severe,hide_craze,hide_craze,True,True,False,False,False,,,,,,
hog,,469_0,469,craze,gaussian_blur,severe,craze,craze,True,True,False,False,False,,,,,,
hog,,473_0,473,crack,gaussian_blur,severe,surface_injure,surface_injure,False,False,False,False,False,,,,,,
hog,,476_0,476,surface_injure,gaussian_blur,severe,hide_craze,craze,False,False,True,False,False,,,,,,
hog,,479_0,479,surface_injure,gaussian_blur,severe,surface_injure,surface_injure,True,True,False,False,False,,,,,,
hog,,479_1,479,thunderstrike,gaussian_blur,severe,craze,craze,False,False,False,False,False,,,,,,
hog,,501_0,501,corrosion,gaussian_blur,severe,corrosion,corrosion,True,True,False,False,False,,,,,,
hog,,505_0,505,corrosion,gaussian_blur,severe,surface_injure,surface_injure,False,False,False,False,False,,,,,,
hog,,511_0,511,hide_craze,gaussian_blur,severe,hide_craze,hide_craze,True,True,False,False,False,,,,,,
hog,,511_1,511,hide_craze,gaussian_blur,severe,corrosion,hide_craze,False,True,True,False,True,,,,,,
hog,,521_0,521,corrosion,gaussian_blur,severe,hide_craze,hide_craze,False,False,False,False,False,,,,,,
hog,,521_1,521,corrosion,gaussian_blur,severe,hide_craze,hide_craze,False,False,False,False,False,,,,,,
hog,,541_0,541,hide_craze,gaussian_blur,severe,hide_craze,hide_craze,True,True,False,False,False,,,,,,
hog,,546_0,546,corrosion,gaussian_blur,severe,surface_injure,surface_injure,False,False,False,False,False,,,,,,
hog,,546_1,546,corrosion,gaussian_blur,severe,hide_craze,craze,False,False,True,False,False,,,,,,
hog,,546_2,546,corrosion,gaussian_blur,severe,hide_craze,hide_craze,False,False,False,False,False,,,,,,
